gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Adig_XM_015900553.1	OG0	100	NA	NA	Adig	FALSE	FALSE	2.69681	275	Gasp	0.0116453794139745	FALSE
Pocdam_XM_027181307.1	OG0	100	NA	NA	Pocdam	FALSE	FALSE	2.726	294	Spis	0.934686346863469	FALSE
Spis_XP_022807179_1	OG0	100	NA	NA	Spis	FALSE	FALSE	2.453623	292	Pocdam	0.896676300578035	FALSE
Gasp_gasp1.m3.27650.m1	OG0	100	NA	NA	Gasp	FALSE	FALSE	2.432923	217	Spis	0.0689026613197229	FALSE
Fspp_ffun1.m4.3335.m1	OG1	100	NA	NA	Fspp	FALSE	FALSE	3.078826	436	Pocdam	0.0919077261076529	FALSE
Pocdam_XM_027187450.1	OG1	100	NA	NA	Pocdam	FALSE	FALSE	2.3365664	345	Gasp	0.0247232472324723	FALSE
Gasp_gasp1.m3.24466.m1	OG1	100	NA	NA	Gasp	FALSE	FALSE	2.4007484	388	Pocdam	0.0845789281808239	FALSE
Nvec_v1g93245	OG2	96	NA	NA	Nvec	FALSE	FALSE	2.788301	538	Exapal	0.795807734007951	FALSE
Fspp_ffun1.m4.3337.m1	OG2	96	NA	NA	Fspp	FALSE	FALSE	3.217413	337	Pocdam	0.0919077261076529	FALSE
Gasp_gasp1.m3.24465.m1	OG2	96	NA	NA	Gasp	FALSE	FALSE	3.638112	266	Fspp	0.775792927451695	FALSE
Pocdam_XM_027187438.1	OG2	96	NA	NA	Pocdam	FALSE	FALSE	3.250954	552	Fspp	0.0302583025830258	FALSE
Nvec_v1g222232	OG2	96	NA	NA	Nvec	FALSE	FALSE	2.79614618	199	Exapal	0.795807734007951	FALSE
Exapal_XM_028663412.1	OG2	96	NA	NA	Exapal	FALSE	FALSE	2.857013	498	Nvec	0.815856777493606	FALSE
Exapal_XM_021060098.2	OG3	95	NA	NA	Exapal	FALSE	FALSE	2.0306961	459	Nvec	0.815856777493606	FALSE
Nvec_v1g93233	OG3	95	NA	NA	Nvec	FALSE	FALSE	2.1163761	345	Exapal	0.795807734007951	FALSE
Nvec_v1g248533	OG4	100	NA	NA	Nvec	FALSE	FALSE	2.099371	126	Exapal	0.795807734007951	FALSE
Nvec_v1g202012	OG4	100	NA	NA	Nvec	FALSE	FALSE	2.0880153	126	Exapal	0.795807734007951	FALSE
Dgig_XM_028549487.1	OG5	100	NA	NA	Dgig	FALSE	FALSE	2.1656299	466	Xesp	0.930909090909091	FALSE
Xesp_000872-T1	OG5	100	NA	NA	Xesp	FALSE	FALSE	2.1989339	551	Dgig	0.973204317082248	FALSE
Fspp_ffun1.m4.22854.m1	OG6	99	NA	NA	Fspp	TRUE	FALSE	2.4839898	196	Pocdam	0.0919077261076529	FALSE
Xestes_maker-XT_scaffold78595-snap-gene-0.4-mRNA-1	OG6	99	NA	NA	Xestes	TRUE	TRUE	3.1074339	72	Halamb	0.591569086651054	FALSE
Mylflu_EP00047_Mylnosiga_fluctuans_P004375	OG6	99	NA	NA	Mylflu	TRUE	TRUE	3.1157916	452	Salpun	0.227822580645161	FALSE
Coemet_Cmet_scaffold11634_01	OG6	99	NA	NA	Coemet	TRUE	TRUE	3.0989299	509	Coeast	0.59775641025641	FALSE
Clacor_Ccor_scaffold14811_01	OG6	99	NA	NA	Clacor	TRUE	FALSE	3.0283432	380	Gracom	0.201834862385321	FALSE
Choper_EP00045_Choanoeca_perplexa_P007008	OG6	99	NA	NA	Choper	TRUE	FALSE	3.4121179	439	Chofle	0.9496139780577	FALSE
Opea_EP00118_Oscarella_pearsei_P008928	OG6	99	NA	NA	Opea	TRUE	TRUE	2.8054893405	484	Ocar	0.713865391688121	FALSE
Lampan_Lpan_6727_01	OG6	99	NA	NA	Lampan	TRUE	FALSE	3.0442367	475	Mertsp	0.171272868820553	FALSE
Ocar_g10186	OG6	99	NA	NA	Ocar	TRUE	TRUE	2.8054893405	174	Opea	0.96857855361596	FALSE
Lcom_lcpid75798	OG6	99	NA	NA	Lcom	TRUE	TRUE	3.1267068	435	Scil	0.203925845147219	FALSE
Skow_XM_006816774.1	OG6	99	NA	NA	Skow	TRUE	FALSE	2.6848651	440	Ctel	0.0245151847786315	FALSE
Drygla_Dgla_sb301481	OG6	99	NA	NA	Drygla	TRUE	TRUE	3.25279591	284	Mertsp	0.111003861003861	FALSE
Opea_EP00118_Oscarella_pearsei_P008927	OG6	99	NA	NA	Opea	TRUE	TRUE	3.0887002	221	Ocar	0.713865391688121	FALSE
Ocar_g10185	OG6	99	NA	NA	Ocar	TRUE	TRUE	2.8054872	258	Opea	0.96857855361596	FALSE
Acaspe_EP00035_Acanthoeca_spectabilis_P023768	OG6	99	NA	NA	Acaspe	TRUE	FALSE	3.6979043	477	Helnan	0.953877551020408	FALSE
Spur_XM_030996251.1	OG6	99	NA	NA	Spur	TRUE	TRUE	2.8924206	472	Skow	0.621086721842389	FALSE
Drygla_Dgla_sb297478	OG6	99	NA	NA	Drygla	TRUE	TRUE	3.3727202	200	Mertsp	0.111003861003861	FALSE
Acagra_model.g12465.t1	OG6	99	NA	NA	Acagra	TRUE	TRUE	2.77332629	450	Cgig	0.738669590643275	FALSE
Cgig_XM_011433543.3	OG6	99	NA	NA	Cgig	TRUE	FALSE	2.7775525	459	Acagra	0.765387400434468	FALSE
Microa_EP00043_Microstomoeca_roanoka_P009513	OG6	99	NA	NA	Microa	TRUE	FALSE	3.3188847	526	Sros	0.9	FALSE
Plespi_Pspi_scaffold6228_01	OG6	99	NA	NA	Plespi	TRUE	FALSE	3.6050694	239	Stycar	0.292307692307692	FALSE
Coeast_Cast_sb797971	OG6	99	NA	NA	Coeast	TRUE	TRUE	3.0982390389	386	Coemet	0.851830663615561	FALSE
Mylflu_EP00047_Mylnosiga_fluctuans_P011513	OG6	99	NA	NA	Mylflu	TRUE	TRUE	3.8795006	175	Salpun	0.227822580645161	FALSE
Salpun_EP00053_Salpingoeca_punica_P009377	OG6	99	NA	NA	Salpun	TRUE	FALSE	3.1153046	448	Salmac	0.693967239312825	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA176201	OG6	99	NA	NA	Ctel	TRUE	FALSE	2.7038851	425	Skow	0.0601476014760148	FALSE
Diagra_EP00040_Diaphanoeca_grandis_P028949	OG6	99	NA	NA	Diagra	TRUE	FALSE	3.6566208	466	Salkve	0.0056044835868695	TRUE
Leuniv_Lniv_scaffold23176_01	OG6	99	NA	NA	Leuniv	TRUE	FALSE	3.0702498	429	Scil	0.390832328106152	FALSE
Xestes_maker-XT_scaffold4437-augustus-gene-0.19-mRNA-1	OG6	99	NA	NA	Xestes	TRUE	TRUE	3.2722087	201	Halamb	0.591569086651054	FALSE
