gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Lampan_Lpan_C414807_01	OG0	43	NA	NA	Lampan	TRUE	FALSE	1.3757365	518	Bolinf	0.189178668742701	FALSE
Salinf_EP00049_Salpingoeca_infusionum_P023263	OG0	43	NA	NA	Salinf	TRUE	FALSE	1.4211177	614	Chofle	0.0733558178752108	FALSE
Salmac_EP00052_Salpingoeca_macrocollata_P003112	OG0	43	NA	NA	Salmac	TRUE	TRUE	1.18655227	518	Salpun	0.678018575851393	FALSE
Diagra_EP00040_Diaphanoeca_grandis_P012570	OG0	43	NA	NA	Diagra	TRUE	FALSE	1.3794217	548	Stedip	0.546036829463571	FALSE
Salpun_EP00053_Salpingoeca_punica_P001152	OG0	43	NA	NA	Salpun	TRUE	FALSE	1.2863656	529	Salmac	0.693967239312825	FALSE
Stedip_EP00041_Stephanoeca_diplocostata_P003357	OG0	43	NA	NA	Stedip	TRUE	TRUE	1.3994097	221	Helnan	0.281185673116509	FALSE
Salurc_EP00051_Salpingoeca_urceolata_P011264	OG0	43	NA	NA	Salurc	TRUE	TRUE	1.13919482	146	Mylflu	0.0876447876447876	FALSE
Salurc_EP00051_Salpingoeca_urceolata_P011267	OG0	43	NA	NA	Salurc	TRUE	TRUE	1.0431153	184	Mylflu	0.0876447876447876	FALSE
Lcom_lcpid43566	OG0	43	NA	NA	Lcom	TRUE	TRUE	0.75149155	419	Scil	0.203925845147219	FALSE
Helnan_EP00037_Helgoeca_nana_P006654	OG0	43	NA	NA	Helnan	TRUE	FALSE	1.4647937	616	Acaspe	0.950366151342555	FALSE
Salkve_EP00050_Salpingoeca_kvevrii_P014392	OG0	43	NA	NA	Salkve	TRUE	FALSE	1.3228023	504	Saldol	0.166275430359937	FALSE
Lcom_lcpid60252	OG0	43	NA	NA	Lcom	TRUE	TRUE	0.7435421	583	Scil	0.203925845147219	FALSE
