gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Plespi_Pspi_scaffold6896_01	OG0	1	NA	NA	Plespi	TRUE	TRUE	3.3800505	178	Tetwil	0.250620347394541	FALSE
HoiH23_PlH23_007749-RA	OG0	1	NA	NA	HoiH23	TRUE	FALSE	1.5074995	893	HoiH06	0.839677891654466	FALSE
Didcos_EP00039_Didymoeca_costata_P012279	OG0	1	NA	NA	Didcos	TRUE	TRUE	2.2258427	303	Diagra	0.289731051344743	FALSE
Exapal_XM_021057251.2	OG0	1	NA	NA	Exapal	TRUE	FALSE	1.3767402	1230	Nvec	0.815856777493606	FALSE
Hvul_g24355_1	OG0	1	NA	NA	Hvul	TRUE	TRUE	1.8630951	480	Chem	0.788721804511278	FALSE
Leuniv_Lniv_scaffold24178_01	OG0	1	NA	NA	Leuniv	TRUE	FALSE	1.9088662	518	Gracom	0.359871330920788	FALSE
HoiH06_mRNA11879	OG0	1	NA	NA	HoiH06	TRUE	FALSE	1.5124144	891	HoiH23	0.945999211667324	FALSE
Morvir_scaffold417.g4.t1	OG0	1	NA	NA	Morvir	TRUE	TRUE	2.1566731	570	Sanmal	0.306591337099812	FALSE
Choper_EP00045_Choanoeca_perplexa_P014086	OG0	1	NA	NA	Choper	TRUE	TRUE	3.3685063	353	Saldol	0.0016253555465258	TRUE
Chem_TCONS_00048562	OG0	1	NA	NA	Chem	TRUE	TRUE	1.8302231	397	Hvul	0.722287968441815	FALSE
Adig_XM_015897563.1	OG0	1	NA	NA	Adig	TRUE	TRUE	1.3852509817	886	Amil	0.873403456048084	FALSE
Skow_XM_006818029.1	OG0	1	NA	NA	Skow	TRUE	TRUE	1.3071997	1384	Acagra	0.0417124039517014	FALSE
TrH2_TrispH2_001975-RA	OG0	1	NA	NA	TrH2	TRUE	FALSE	1.34246908	926	Tadh	0.959603378626515	FALSE
Dgig_XM_028544800.1	OG0	1	NA	NA	Dgig	TRUE	FALSE	1.4897412	1083	Xesp	0.930909090909091	FALSE
Gasp_gasp1.m3.26820.m1	OG0	1	NA	NA	Gasp	TRUE	TRUE	1.2487748	109	Fspp	0.775792927451695	FALSE
Acagra_model.g14265.t1	OG0	1	NA	NA	Acagra	TRUE	FALSE	1.2173502	3538	Cgig	0.738669590643275	FALSE
Mylflu_EP00047_Mylnosiga_fluctuans_P023149	OG0	1	NA	NA	Mylflu	TRUE	FALSE	2.1140787	1132	Saldol	0.115322580645161	FALSE
Chofle_EP00730_Choanoeca_flexa_P017195	OG0	1	NA	NA	Chofle	TRUE	FALSE	3.0247066	649	Choper	0.960848287112561	FALSE
Gfas_gfas1.m1.20350.m1	OG0	1	NA	NA	Gfas	TRUE	FALSE	1.2574749	731	Amil	0.233284349742836	FALSE
Aaur_scaffold1480.g4.t2	OG0	1	NA	NA	Aaur	TRUE	FALSE	1.7177741	1104	Rhoesc	0.65149359886202	FALSE
Diagra_EP00040_Diaphanoeca_grandis_P020984	OG0	1	NA	NA	Diagra	TRUE	TRUE	2.1497627	170	Didcos	0.0816653322658127	FALSE
Spis_XP_022794858_1	OG0	1	NA	NA	Spis	TRUE	FALSE	1.3342193	965	Pocdam	0.896676300578035	FALSE
Clacor_Ccor_C505773_01	OG0	1	NA	NA	Clacor	TRUE	TRUE	1.5311062	166	Lcom	0.234600262123198	FALSE
Salpun_EP00053_Salpingoeca_punica_P012477	OG0	1	NA	NA	Salpun	TRUE	FALSE	2.0764107	1308	Saldol	0.0391530163803436	FALSE
Adig_XM_015897562.1	OG0	1	NA	NA	Adig	TRUE	TRUE	1.5311261217	138	Amil	0.873403456048084	FALSE
Diagra_EP00040_Diaphanoeca_grandis_P020985	OG0	1	NA	NA	Diagra	TRUE	TRUE	2.4506647	550	Stedip	0.546036829463571	FALSE
Salurc_EP00051_Salpingoeca_urceolata_P021617	OG0	1	NA	NA	Salurc	TRUE	TRUE	2.1123252	322	Saldol	0.196525096525097	FALSE
Dpul_mRNA4605	OG0	1	NA	NA	Dpul	TRUE	TRUE	1.8796242	298	Tcas	0.46645109135004	FALSE
Salurc_EP00051_Salpingoeca_urceolata_P021616	OG0	1	NA	NA	Salurc	TRUE	TRUE	1.8724902	1236	Saldol	0.196525096525097	FALSE
Gracom_Gcom_scaffold18489_01	OG0	1	NA	NA	Gracom	TRUE	FALSE	1.7927872	1275	Scil	0.450660450660451	FALSE
Sanmal_Sma_019269-T1	OG0	1	NA	NA	Sanmal	TRUE	FALSE	1.6790831	1409	Aaur	0.412527798369162	FALSE
Rhoesc_Res_006861-T1	OG0	1	NA	NA	Rhoesc	TRUE	FALSE	1.8099211	1368	Nemnom	0.959651035986914	FALSE
Skow_XM_006817996.1	OG0	1	NA	NA	Skow	TRUE	TRUE	1.1247772	506	Acagra	0.0417124039517014	FALSE
Dpul_mRNA4604	OG0	1	NA	NA	Dpul	TRUE	TRUE	1.6670372	1561	Tcas	0.46645109135004	FALSE
Codhol_EP00042_Codosiga_hollandica_P039821	OG0	1	NA	NA	Codhol	TRUE	TRUE	2.4459726	439	Salkve	0.128548895899054	FALSE
Stedip_EP00041_Stephanoeca_diplocostata_P032280	OG0	1	NA	NA	Stedip	TRUE	TRUE	2.31143018	311	Diagra	0.22478386167147	FALSE
