gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Tcas_TC034331_001	OG0	1	NA	NA	Tcas	TRUE	FALSE	1.25865	1322	Hvul	0.00120096076861489	TRUE
Diagra_EP00040_Diaphanoeca_grandis_P028610	OG0	1	NA	NA	Diagra	TRUE	FALSE	3.4231228	854	Didcos	0.0816653322658127	FALSE
Xesp_000371-T1	OG0	1	NA	NA	Xesp	TRUE	FALSE	2.8684707	941	Dgig	0.973204317082248	FALSE
Tadh_TriadT29402	OG0	1	NA	NA	Tadh	TRUE	FALSE	2.644486	612	TrH2	0.977645305514158	FALSE
Spolac_c87696_g2_i1_m.4417c87696-g2	OG0	1	NA	NA	Spolac	TRUE	TRUE	2.62913988	168	Emue	0.829240649792218	FALSE
Microa_EP00043_Microstomoeca_roanoka_P008537	OG0	1	NA	NA	Microa	TRUE	TRUE	3.0949543	394	Sros	0.9	FALSE
Vmul_SimC405426	OG0	1	NA	NA	Vmul	TRUE	TRUE	3.0716033	805	Coeast	0.216533780948384	FALSE
Dgig_XM_028557249.1	OG0	1	NA	NA	Dgig	TRUE	FALSE	2.7400537	814	Xesp	0.930909090909091	FALSE
Pbac_sb2643542	OG0	1	NA	NA	Pbac	TRUE	TRUE	2.9320677279	1473	Horcal	0.905352986811482	FALSE
Spis_XP_022779778_1	OG0	1	NA	NA	Spis	TRUE	FALSE	2.5092377	669	Pocdam	0.896676300578035	FALSE
Leuniv_Lniv_scaffold6360_01	OG0	1	NA	NA	Leuniv	TRUE	TRUE	2.5179283	228	Lcom	0.213108162444713	FALSE
Clacor_Ccor_scaffold4592_01	OG0	1	NA	NA	Clacor	TRUE	TRUE	2.7701054	464	Hvul	0.000436871996505024	TRUE
Choper_EP00045_Choanoeca_perplexa_P018887	OG0	1	NA	NA	Choper	TRUE	TRUE	3.5641283	503	Chofle	0.9496139780577	FALSE
Salurc_EP00051_Salpingoeca_urceolata_P021199	OG0	1	NA	NA	Salurc	TRUE	FALSE	2.9917298	914	Salkve	0.291891891891892	FALSE
Stycar_maker-SC_scaffold7379-snap-gene-0.3-mRNA-1	OG0	1	NA	NA	Stycar	TRUE	FALSE	2.5957877	186	Tetwil	0.623758099352052	FALSE
HoiH06_mRNA3264	OG0	1	NA	NA	HoiH06	TRUE	FALSE	2.6235382	794	HoiH23	0.945999211667324	FALSE
Pocdam_XM_027195172.1	OG0	1	NA	NA	Pocdam	TRUE	FALSE	2.5019584	830	Spis	0.934686346863469	FALSE
Emue_Em0003g1651a.t1	OG0	1	NA	NA	Emue	TRUE	TRUE	2.73369708	793	Spolac	0.933360927152318	FALSE
Nvec_v1g125774	OG0	1	NA	NA	Nvec	TRUE	TRUE	2.6507812166	361	Exapal	0.795807734007951	FALSE
Halamb_c46721_g1_i1m.21096	OG0	1	NA	NA	Halamb	TRUE	TRUE	2.7836314	361	Aque	0.806740614334471	FALSE
Bolinf_Binf_sb1247841	OG0	1	NA	NA	Bolinf	TRUE	TRUE	2.8089661	449	Mertsp	0.664432742939205	FALSE
Mertsp_Mesp_sb575224	OG0	1	NA	NA	Mertsp	TRUE	TRUE	2.8089691425	459	Bolinf	0.753424657534247	FALSE
Salpun_EP00053_Salpingoeca_punica_P025937	OG0	1	NA	NA	Salpun	TRUE	TRUE	2.8178231551	321	Salmac	0.693967239312825	FALSE
HoiH23_PlH23_006979-RA	OG0	1	NA	NA	HoiH23	TRUE	FALSE	2.6237931	792	HoiH06	0.839677891654466	FALSE
Acaspe_EP00035_Acanthoeca_spectabilis_P022798	OG0	1	NA	NA	Acaspe	TRUE	FALSE	3.2988388	814	Helnan	0.953877551020408	FALSE
Nvec_NVE16060	OG0	1	NA	NA	Nvec	TRUE	TRUE	2.5859057	515	Exapal	0.795807734007951	FALSE
Ocar_g3439	OG0	1	NA	NA	Ocar	TRUE	FALSE	2.5789429	889	Opea	0.96857855361596	FALSE
Saldol_EP00054_Salpingoeca_dolichothecata_P002665	OG0	1	NA	NA	Saldol	TRUE	FALSE	2.5496403	792	Mylflu	0.0862003780718336	FALSE
Salmac_EP00052_Salpingoeca_macrocollata_P015139	OG0	1	NA	NA	Salmac	TRUE	FALSE	3.0605718	885	Salpun	0.678018575851393	FALSE
Sanmal_Sma_011810-T1	OG0	1	NA	NA	Sanmal	TRUE	FALSE	2.6938697	3350	Rhoesc	0.412898443291327	FALSE
Salpun_EP00053_Salpingoeca_punica_P024165	OG0	1	NA	NA	Salpun	TRUE	TRUE	2.9297838	442	Salmac	0.693967239312825	FALSE
Mertsp_Mesp_sb575222	OG0	1	NA	NA	Mertsp	TRUE	TRUE	2.8089691425	459	Bolinf	0.753424657534247	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA219442	OG0	1	NA	NA	Ctel	TRUE	TRUE	2.695415	856	Acagra	0.451291512915129	FALSE
