gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Lampan_Lpan_C416703_01	OG0	94	NA	NA	Lampan	FALSE	FALSE	1.783876	574	Coeast	0.0428182172051382	FALSE
Coemet_Cmet_scaffold13450_01	OG0	94	NA	NA	Coemet	FALSE	FALSE	2.7626495	630	Coeast	0.59775641025641	FALSE
Coeast_Cast_sb816925	OG0	94	NA	NA	Coeast	FALSE	FALSE	2.880897	523	Coemet	0.851830663615561	FALSE
Vmul_SimC400406	OG0	94	NA	NA	Vmul	FALSE	FALSE	2.526343	565	Coemet	0.58581619806966	FALSE
Lampan_Lpan_15730_01	OG1	100	NA	NA	Lampan	FALSE	FALSE	0.930263	462	Coeast	0.0428182172051382	FALSE
Bolinf_Binf_sb1274923	OG1	100	NA	NA	Bolinf	FALSE	FALSE	1.2037398677	541	Mertsp	0.664432742939205	FALSE
Coeast_Cast_sb760354	OG1	100	NA	NA	Coeast	FALSE	FALSE	1.0887806	447	Vmul	0.0697940503432494	FALSE
Beraby_Baby_sb353218	OG1	100	NA	NA	Beraby	FALSE	FALSE	1.2760152	446	Bolinf	0.183781401498457	FALSE
Mlei_ML0074.g7.i1	OG1	100	NA	NA	Mlei	FALSE	FALSE	1.2559262	730	Vmul	0.0993322203672788	FALSE
Bolinf_Binf_sb1274922	OG1	100	NA	NA	Bolinf	FALSE	FALSE	1.2053517495	736	Mertsp	0.664432742939205	FALSE
Mertsp_Mesp_sb590625	OG1	100	NA	NA	Mertsp	FALSE	FALSE	1.2037407845	643	Bolinf	0.753424657534247	FALSE
Vmul_sbMO445622	OG1	100	NA	NA	Vmul	FALSE	FALSE	1.1431226	721	Coeast	0.216533780948384	FALSE
Pbac_sb2662199	OG1	100	NA	NA	Pbac	FALSE	FALSE	1.2982039	731	Horcal	0.905352986811482	FALSE
Horcal_Hcv1.av93.c8.g316.i1	OG1	100	NA	NA	Horcal	FALSE	FALSE	1.3008142	448	Pbac	0.863125242341993	FALSE
Bolinf_Binf_sb1274921	OG1	100	NA	NA	Bolinf	FALSE	FALSE	1.2053517495	736	Mertsp	0.664432742939205	FALSE
Bolinf_Binf_sb1274920	OG1	100	NA	NA	Bolinf	FALSE	FALSE	1.2053500977	736	Mertsp	0.664432742939205	FALSE
Drygla_Dgla_sb278729	OG1	100	NA	NA	Drygla	FALSE	FALSE	1.1818246	153	Bolinf	0.148648648648649	FALSE
Vmul_sbMO384689	OG1	100	NA	NA	Vmul	FALSE	FALSE	1.2559262	150	Mlei	0.103231221149811	FALSE
Mertsp_Mesp_sb590626	OG1	100	NA	NA	Mertsp	FALSE	FALSE	1.2037407845	643	Bolinf	0.753424657534247	FALSE
Mertsp_Mesp_sb590627	OG1	100	NA	NA	Mertsp	FALSE	FALSE	1.2037407845	643	Bolinf	0.753424657534247	FALSE
Mertsp_Mesp_sb590624	OG1	100	NA	NA	Mertsp	FALSE	FALSE	1.2037407845	643	Bolinf	0.753424657534247	FALSE
Bolinf_Binf_sb1274919	OG1	100	NA	NA	Bolinf	FALSE	FALSE	1.2053517495	736	Mertsp	0.664432742939205	FALSE
Mertsp_Mesp_sb590628	OG1	100	NA	NA	Mertsp	FALSE	FALSE	1.2037407845	643	Bolinf	0.753424657534247	FALSE
Pbac_sb2669405	OG2	100	NA	NA	Pbac	FALSE	FALSE	2.4833247	1448	Horcal	0.905352986811482	FALSE
Beraby_Baby_sb353503	OG2	100	NA	NA	Beraby	FALSE	FALSE	1.9507884	276	Drygla	0.126046716615249	FALSE
Beraby_Baby_sb323887	OG2	100	NA	NA	Beraby	FALSE	FALSE	1.357451676	168	Mlei	0.493168796826796	FALSE
Drygla_Dgla_sb311048	OG2	100	NA	NA	Drygla	FALSE	FALSE	1.8917824	349	Beraby	0.233108108108108	FALSE
Mlei_ML3530.g2.i1	OG2	100	NA	NA	Mlei	FALSE	FALSE	1.8868044	1517	Beraby	0.287562604340568	FALSE
Beraby_Baby_sb323888	OG2	100	NA	NA	Beraby	FALSE	FALSE	2.1312764	169	Mlei	0.493168796826796	FALSE
Pbac_sb2669404	OG2	100	NA	NA	Pbac	FALSE	FALSE	2.5746564	472	Horcal	0.905352986811482	FALSE
Horcal_Hcv1.av93.c8.g765.i1	OG2	100	NA	NA	Horcal	FALSE	FALSE	2.5796743	556	Pbac	0.863125242341993	FALSE
Eupdun_Edun_sb10603025	OG3	72	NA	NA	Eupdun	TRUE	FALSE	1.3333071	193	Lampan	0.454386984311447	FALSE
Horcal_Hcv1.av93.c4.g704.i2	OG3	72	NA	NA	Horcal	TRUE	TRUE	2.2060414595	509	Pbac	0.863125242341993	FALSE
HoiH23_PlH23_008780-RA	OG3	72	NA	NA	HoiH23	TRUE	FALSE	2.1594536	701	HoiH06	0.839677891654466	FALSE
Tadh_TriadT51263	OG3	72	NA	NA	Tadh	TRUE	FALSE	2.2601482	604	TrH2	0.977645305514158	FALSE
Horcal_Hcv1.av93.c4.g704.i4	OG3	72	NA	NA	Horcal	TRUE	TRUE	2.1693377595	490	Pbac	0.863125242341993	FALSE
Gracom_Gcom_C558970_01	OG3	72	NA	NA	Gracom	TRUE	FALSE	2.370211	748	Leuniv	0.39044289044289	FALSE
