gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Diagra_EP00040_Diaphanoeca_grandis_P005847	OG0	1	NA	NA	Diagra	TRUE	FALSE	0.8850575	522	Didcos	0.0816653322658127	FALSE
HoiH04_mRNA10242	OG0	1	NA	NA	HoiH04	TRUE	FALSE	0.8374367542	431	Hhon	0.932933683027351	FALSE
Coemet_Cmet_C594021_01	OG0	1	NA	NA	Coemet	TRUE	FALSE	1.5618589	398	Coeast	0.59775641025641	FALSE
Spis_XP_022798604_1	OG0	1	NA	NA	Spis	TRUE	FALSE	0.7320821	386	Pocdam	0.896676300578035	FALSE
Hsap_ENST00000261249	OG0	1	NA	NA	Hsap	TRUE	FALSE	0.9701399	509	Skow	0.219158200290276	FALSE
Mertsp_Mesp_sb550485	OG0	1	NA	NA	Mertsp	TRUE	TRUE	1.448258	425	Bolinf	0.753424657534247	FALSE
Bolinf_Binf_sb1235706	OG0	1	NA	NA	Bolinf	TRUE	TRUE	1.3885435	390	Mlei	0.210148396361896	FALSE
Morvir_scaffold12.g101.t1	OG0	1	NA	NA	Morvir	TRUE	FALSE	1.0531195	476	Aaur	0.223728813559322	FALSE
Gasp_gasp1.m3.30043.m1	OG0	1	NA	NA	Gasp	TRUE	FALSE	0.7948705	435	Fspp	0.775792927451695	FALSE
Rhoesc_Res_005878-T1	OG0	1	NA	NA	Rhoesc	TRUE	FALSE	0.8731305	426	Nemnom	0.959651035986914	FALSE
Chem_TCONS_00014033	OG0	1	NA	NA	Chem	TRUE	FALSE	1.1811145	451	Hvul	0.722287968441815	FALSE
Mlei_ML0968.g3.i1	OG0	1	NA	NA	Mlei	TRUE	FALSE	1.42484338	402	Vmul	0.0993322203672788	FALSE
Xesp_011809-T1	OG0	1	NA	NA	Xesp	TRUE	FALSE	0.7187014	415	Dgig	0.973204317082248	FALSE
Pocdam_XM_027180874.1	OG0	1	NA	NA	Pocdam	TRUE	FALSE	0.7390433	447	Spis	0.934686346863469	FALSE
Vmul_sbMO431303	OG0	1	NA	NA	Vmul	TRUE	TRUE	1.657255	369	Coeast	0.216533780948384	FALSE
Aaur_scaffold854.g14.t1	OG0	1	NA	NA	Aaur	TRUE	TRUE	0.8017705	463	Nemnom	0.198672356567093	FALSE
HoiH23_PlH23_005436-RA	OG0	1	NA	NA	HoiH23	TRUE	FALSE	0.8483963	434	HoiH06	0.839677891654466	FALSE
Vmul_sbMO370426	OG0	1	NA	NA	Vmul	TRUE	TRUE	1.435998	311	Mlei	0.103231221149811	FALSE
Bolinf_Binf_sb1217211	OG0	1	NA	NA	Bolinf	TRUE	TRUE	1.448257	299	Mertsp	0.664432742939205	FALSE
