gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Sros_EGD83710	OG0	89	NA	NA	Sros	FALSE	FALSE	1.581684	687	Lcom	0.000429000429000429	TRUE
Tetwil_g19508.t1	OG0	89	NA	NA	Tetwil	FALSE	FALSE	5.966116	855	Sros	0.000388048117966628	TRUE
Salinf_EP00049_Salpingoeca_infusionum_P027203	OG1	82	NA	NA	Salinf	FALSE	FALSE	0.7186764	530	Microa	0.351602023608769	FALSE
Sros_EGD73843	OG1	82	NA	NA	Sros	FALSE	FALSE	2.5124814	363	Microa	0.958815958815959	FALSE
Microa_EP00043_Microstomoeca_roanoka_P013765	OG1	82	NA	NA	Microa	FALSE	FALSE	0.5099444	584	Lcom	0.00202429149797571	TRUE
Lcom_lcpid235634	OG2	95	NA	NA	Lcom	FALSE	FALSE	0.2606586	110	Chofle	0.00508905852417303	TRUE
Chofle_EP00730_Choanoeca_flexa_P019786	OG2	95	NA	NA	Chofle	FALSE	FALSE	0.4893128679	609	Choper	0.960848287112561	FALSE
Chofle_EP00730_Choanoeca_flexa_P019787	OG2	95	NA	NA	Chofle	FALSE	FALSE	0.8967018	100	Choper	0.960848287112561	FALSE
Choper_EP00045_Choanoeca_perplexa_P009933	OG2	95	NA	NA	Choper	FALSE	FALSE	0.4983648	619	Chofle	0.9496139780577	FALSE
Mbre_EDQ89263	OG2	95	NA	NA	Mbre	FALSE	FALSE	0.5523726	571	Chofle	0.458812701334561	FALSE
Chofle_EP00730_Choanoeca_flexa_P019785	OG2	95	NA	NA	Chofle	FALSE	FALSE	0.9289201	160	Choper	0.960848287112561	FALSE
Codhol_EP00042_Codosiga_hollandica_P041321	OG3	87	NA	NA	Codhol	TRUE	FALSE	0.666968	546	Lcom	0.0205047318611987	FALSE
Aque_Aqu2.1.27138_001	OG3	87	NA	NA	Aque	TRUE	TRUE	1.3070529	763	Halamb	0.784065524944155	FALSE
Plajan_Pjan_scaffold3243_01	OG3	87	NA	NA	Plajan	TRUE	TRUE	1.2012959	235	Opea	0.627450980392157	FALSE
Lampan_Lpan_2300_01	OG3	87	NA	NA	Lampan	TRUE	FALSE	1.2298707	502	Vmul	0.0759050214091086	FALSE
Drygla_Dgla_sb293487	OG3	87	NA	NA	Drygla	TRUE	FALSE	1.345166	360	Bolinf	0.148648648648649	FALSE
Spolac_c102970_g3_i1_m.31887c102970-g3	OG3	87	NA	NA	Spolac	TRUE	TRUE	1.2873914434	476	Emue	0.829240649792218	FALSE
Fspp_ffun1.m4.27.m1	OG3	87	NA	NA	Fspp	TRUE	TRUE	1.013047	410	Pocdam	0.0919077261076529	FALSE
Clacor_Ccor_scaffold12680_01	OG3	87	NA	NA	Clacor	TRUE	TRUE	1.3674649	305	Leuniv	0.247269550021844	FALSE
Leuniv_Lniv_scaffold1210_01	OG3	87	NA	NA	Leuniv	TRUE	TRUE	1.4757244	358	Lcom	0.213108162444713	FALSE
Aque_Aqu2.1.04050_001	OG3	87	NA	NA	Aque	TRUE	TRUE	1.6969659	59	Halamb	0.784065524944155	FALSE
Stycar_maker-SC_scaffold4932-snap-gene-0.14-mRNA-1	OG3	87	NA	NA	Stycar	TRUE	TRUE	1.2448734	365	Tetwil	0.623758099352052	FALSE
Coeast_Cast_sb806356	OG3	87	NA	NA	Coeast	TRUE	TRUE	1.4000030926	280	Coemet	0.851830663615561	FALSE
Horcal_Hcv1.av93.c6.g526.i1	OG3	87	NA	NA	Horcal	TRUE	FALSE	1.4768553916	500	Pbac	0.863125242341993	FALSE
Gfas_gfas1.m1.10701.m1	OG3	87	NA	NA	Gfas	TRUE	FALSE	0.9466671	591	Fspp	0.30712711241734	FALSE
Spis_XP_022794052_1	OG3	87	NA	NA	Spis	TRUE	FALSE	1.017696	522	Fspp	0.0473265895953757	FALSE
Pocdam_XM_027180688.1	OG3	87	NA	NA	Pocdam	TRUE	FALSE	1.0155422	522	Spis	0.934686346863469	FALSE
Cscu_XM_023364827.1	OG3	87	NA	NA	Cscu	TRUE	TRUE	1.3368748385	492	Ctel	0.0557663125948407	FALSE
Coeast_Cast_sb806345	OG3	87	NA	NA	Coeast	TRUE	TRUE	1.3867057987	427	Coemet	0.851830663615561	FALSE
Salmac_EP00052_Salpingoeca_macrocollata_P025696	OG3	87	NA	NA	Salmac	TRUE	FALSE	0.9486346	588	Lcom	0.0104489164086687	FALSE
Helnan_EP00037_Helgoeca_nana_P015193	OG3	87	NA	NA	Helnan	TRUE	FALSE	0.9357784	566	Acaspe	0.950366151342555	FALSE
Spolac_c102970_g3_i5_m.31890c102970-g3	OG3	87	NA	NA	Spolac	TRUE	TRUE	1.2318107885	461	Emue	0.829240649792218	FALSE
Gracom_Gcom_C552082_01	OG3	87	NA	NA	Gracom	TRUE	FALSE	1.4614948	592	Leuniv	0.39044289044289	FALSE
Fspp_ffun1.m4.34116.m1	OG3	87	NA	NA	Fspp	TRUE	TRUE	1.0586169	59	Spis	0.077261076528744	FALSE
Dpul_mRNA10190	OG3	87	NA	NA	Dpul	TRUE	FALSE	1.42143	525	Ctel	0.0246564268391269	FALSE
Nvec_NVE15917	OG3	87	NA	NA	Nvec	TRUE	TRUE	0.9639242551	289	Exapal	0.795807734007951	FALSE
Coemet_Cmet_scaffold10136_01	OG3	87	NA	NA	Coemet	TRUE	FALSE	1.4075974	435	Coeast	0.59775641025641	FALSE
Xestes_maker-XT_scaffold9324-augustus-gene-0.4-mRNA-1	OG3	87	NA	NA	Xestes	TRUE	TRUE	2.1757386	416	Halamb	0.591569086651054	FALSE
Exapal_XM_021046324.2	OG3	87	NA	NA	Exapal	TRUE	FALSE	0.9754473	517	Nvec	0.815856777493606	FALSE
Hsap_ENST00000645065	OG3	87	NA	NA	Hsap	TRUE	TRUE	1.434301	512	Bralan	0.501451378809869	FALSE
Emue_Em0022g335a.t1	OG3	87	NA	NA	Emue	TRUE	TRUE	1.1592966	486	Spolac	0.933360927152318	FALSE
TrH2_TrispH2_004526-RA	OG3	87	NA	NA	TrH2	TRUE	FALSE	1.4466502	484	Tadh	0.959603378626515	FALSE
Plajan_Pjan_scaffold3242_01	OG3	87	NA	NA	Plajan	TRUE	TRUE	1.2012959	235	Opea	0.627450980392157	FALSE
Vmul_sbMO417474	OG3	87	NA	NA	Vmul	TRUE	TRUE	1.3371447059	209	Mlei	0.103231221149811	FALSE
Opea_EP00118_Oscarella_pearsei_P026014	OG3	87	NA	NA	Opea	TRUE	FALSE	1.0610616148	505	Ocar	0.713865391688121	FALSE
Cscu_XM_023359135.1	OG3	87	NA	NA	Cscu	TRUE	TRUE	2.097068	518	Ctel	0.0557663125948407	FALSE
Lcom_lcpid153151	OG3	87	NA	NA	Lcom	TRUE	TRUE	1.0597943	148	Ctel	0.0101781170483461	FALSE
Morvir_scaffold563.g9.t1	OG3	87	NA	NA	Morvir	TRUE	TRUE	1.1037625	234	Nemnom	0.072316384180791	FALSE
Dgig_XM_028547700.1	OG3	87	NA	NA	Dgig	TRUE	FALSE	1.0180377	521	Xesp	0.930909090909091	FALSE
Hvul_g22265_1	OG3	87	NA	NA	Hvul	TRUE	TRUE	3.0270587	653	Chem	0.788721804511278	FALSE
Coeast_Cast_sb806352	OG3	87	NA	NA	Coeast	TRUE	TRUE	1.3867057987	427	Coemet	0.851830663615561	FALSE
Stycar_maker-SC_scaffold2034-augustus-gene-0.6-mRNA-1	OG3	87	NA	NA	Stycar	TRUE	TRUE	0.9879861	107	Spolac	0.144708423326134	FALSE
Nvec_v1g185216	OG3	87	NA	NA	Nvec	TRUE	TRUE	1.0594556821	517	Exapal	0.795807734007951	FALSE
Cscu_XM_023381250.1	OG3	87	NA	NA	Cscu	TRUE	TRUE	1.336873408	140	Ctel	0.0557663125948407	FALSE
Rhoesc_Res_000592-T1	OG3	87	NA	NA	Rhoesc	TRUE	FALSE	1.09358793	513	Nemnom	0.959651035986914	FALSE
Cscu_XM_023357971.1	OG3	87	NA	NA	Cscu	TRUE	TRUE	1.429551	134	Ctel	0.0557663125948407	FALSE
Nvec_NVE3552	OG3	87	NA	NA	Nvec	TRUE	TRUE	0.9639243821	36	Exapal	0.795807734007951	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA183902	OG3	87	NA	NA	Ctel	TRUE	FALSE	1.0113625	510	Acagra	0.451291512915129	FALSE
Hsap_ENST00000507746	OG3	87	NA	NA	Hsap	TRUE	TRUE	1.0634893	512	Bralan	0.501451378809869	FALSE
Aque_Aqu2.1.06620_001	OG3	87	NA	NA	Aque	TRUE	TRUE	1.4458789	33	Halamb	0.784065524944155	FALSE
Coeast_Cast_sb806350	OG3	87	NA	NA	Coeast	TRUE	TRUE	1.3867057987	427	Coemet	0.851830663615561	FALSE
HoiH04_mRNA15877	OG3	87	NA	NA	HoiH04	TRUE	FALSE	1.4164312	486	Hhon	0.932933683027351	FALSE
Didcos_EP00039_Didymoeca_costata_P032945	OG3	87	NA	NA	Didcos	TRUE	FALSE	0.984212	512	Salurc	0.0427872860635697	FALSE
Aque_Aqu2.1.23536_001	OG3	87	NA	NA	Aque	TRUE	TRUE	3.0984399	202	Halamb	0.784065524944155	FALSE
Xestes_maker-XT_scaffold180968-augustus-gene-0.3-mRNA-1	OG3	87	NA	NA	Xestes	TRUE	TRUE	1.2838346	131	Halamb	0.591569086651054	FALSE
Spolac_c82732_g1_i2_m.3113c82732-g1	OG3	87	NA	NA	Spolac	TRUE	TRUE	1.1265217	487	Emue	0.829240649792218	FALSE
Plespi_Pspi_scaffold1044_01	OG3	87	NA	NA	Plespi	TRUE	TRUE	1.3149734116	532	Lcom	0.0054590570719603	TRUE
Acaspe_EP00035_Acanthoeca_spectabilis_P005356	OG3	87	NA	NA	Acaspe	TRUE	FALSE	0.9251584	582	Helnan	0.953877551020408	FALSE
Scil_scict009593.3	OG3	87	NA	NA	Scil	TRUE	FALSE	1.4670191	417	Lcom	0.134615384615385	FALSE
Morvir_scaffold608.g4.t1	OG3	87	NA	NA	Morvir	TRUE	TRUE	1.05499593	282	Nemnom	0.072316384180791	FALSE
Acagra_model.g13514.t1	OG3	87	NA	NA	Acagra	TRUE	TRUE	1.0700955	519	Ctel	0.112938596491228	FALSE
Emue_Em0017g276a.t1	OG3	87	NA	NA	Emue	TRUE	TRUE	1.2678495	414	Spolac	0.933360927152318	FALSE
Clacor_Ccor_C511709_01	OG3	87	NA	NA	Clacor	TRUE	TRUE	1.2070769	191	Leuniv	0.247269550021844	FALSE
Coeast_Cast_sb806353	OG3	87	NA	NA	Coeast	TRUE	TRUE	1.3867057987	427	Coemet	0.851830663615561	FALSE
Gasp_gasp1.m3.797.m1	OG3	87	NA	NA	Gasp	TRUE	FALSE	1.106255	457	Amil	0.004010207801677	TRUE
Plespi_Pspi_scaffold1042_01	OG3	87	NA	NA	Plespi	TRUE	TRUE	1.3185631	510	Lcom	0.0054590570719603	TRUE
Salpun_EP00053_Salpingoeca_punica_P019449	OG3	87	NA	NA	Salpun	TRUE	FALSE	0.9857266	651	Mylflu	0.0831002796644027	FALSE
Eupdun_Edun_sb10658375	OG3	87	NA	NA	Eupdun	TRUE	TRUE	1.2408533731	453	Lampan	0.454386984311447	FALSE
Pbac_sb2642780	OG3	87	NA	NA	Pbac	TRUE	FALSE	1.4946703779	429	Horcal	0.905352986811482	FALSE
Nemnom_g1383.t1	OG3	87	NA	NA	Nemnom	TRUE	FALSE	1.03603043	515	Rhoesc	0.971304031965129	FALSE
Chem_TCONS_00000994	OG3	87	NA	NA	Chem	TRUE	FALSE	1.0587723	529	Hvul	0.722287968441815	FALSE
Coeast_Cast_sb806351	OG3	87	NA	NA	Coeast	TRUE	TRUE	1.3867057987	427	Coemet	0.851830663615561	FALSE
Coeast_Cast_sb806347	OG3	87	NA	NA	Coeast	TRUE	TRUE	1.3867057987	400	Coemet	0.851830663615561	FALSE
Saldol_EP00054_Salpingoeca_dolichothecata_P019034	OG3	87	NA	NA	Saldol	TRUE	FALSE	1.022192	580	Lcom	0.0238185255198488	FALSE
Eupdun_Edun_sb10658377	OG3	87	NA	NA	Eupdun	TRUE	TRUE	1.244334279	366	Lampan	0.454386984311447	FALSE
Coeast_Cast_sb806348	OG3	87	NA	NA	Coeast	TRUE	TRUE	1.3867057987	427	Coemet	0.851830663615561	FALSE
Aque_Aqu2.1.26369_001	OG3	87	NA	NA	Aque	TRUE	TRUE	1.1686232191	512	Halamb	0.784065524944155	FALSE
