gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Salkve_EP00050_Salpingoeca_kvevrii_P022850	OG0	1	NA	NA	Salkve	TRUE	TRUE	2.066443	345	Salurc	0.318857589984351	FALSE
Xesp_013532-T1	OG0	1	NA	NA	Xesp	TRUE	FALSE	1.1327998	765	Dgig	0.973204317082248	FALSE
Nvec_v1g159064	OG0	1	NA	NA	Nvec	TRUE	FALSE	1.0750173	634	Exapal	0.795807734007951	FALSE
Scil_scict019713.1	OG0	1	NA	NA	Scil	TRUE	FALSE	1.22604374	695	Leuniv	0.376311188811189	FALSE
Hsap_ENST00000380525	OG0	1	NA	NA	Hsap	TRUE	FALSE	1.0286088	831	Bralan	0.501451378809869	FALSE
Exapal_XM_021039051.1	OG0	1	NA	NA	Exapal	TRUE	FALSE	0.9074348	96	Gfas	0.0453050785531604	FALSE
Lcom_lcpid245015	OG0	1	NA	NA	Lcom	TRUE	TRUE	0.9121579	105	Salinf	0.00472555434387495	TRUE
Codhol_EP00042_Codosiga_hollandica_P032719	OG0	1	NA	NA	Codhol	TRUE	TRUE	1.3276069	197	Lcom	0.0205047318611987	FALSE
Dpul_mRNA10605	OG0	1	NA	NA	Dpul	TRUE	TRUE	1.2886707	730	Tcas	0.46645109135004	FALSE
Pbac_sb2663505	OG0	1	NA	NA	Pbac	TRUE	TRUE	1.4239117	228	Horcal	0.905352986811482	FALSE
Opea_EP00118_Oscarella_pearsei_P026146	OG0	1	NA	NA	Opea	TRUE	FALSE	0.9643907	739	Ocar	0.713865391688121	FALSE
Beraby_Baby_sb350596	OG0	1	NA	NA	Beraby	TRUE	TRUE	1.3821262379	826	Mertsp	0.0978404583516968	FALSE
Saldol_EP00054_Salpingoeca_dolichothecata_P020412	OG0	1	NA	NA	Saldol	TRUE	TRUE	0.9189249288	117	Mylflu	0.0862003780718336	FALSE
Cgig_XM_034462140.1	OG0	1	NA	NA	Cgig	TRUE	FALSE	1.0694544	774	Acagra	0.765387400434468	FALSE
Hvul_g17371_1	OG0	1	NA	NA	Hvul	TRUE	FALSE	1.286731	599	Chem	0.788721804511278	FALSE
Plespi_Pspi_scaffold16860_01	OG0	1	NA	NA	Plespi	TRUE	TRUE	1.1418081752	293	Eupdun	0	TRUE
Coemet_Cmet_scaffold3789_01	OG0	1	NA	NA	Coemet	TRUE	FALSE	1.3745632	491	Coeast	0.59775641025641	FALSE
Plajan_Pjan_C569810_01	OG0	1	NA	NA	Plajan	TRUE	FALSE	0.9172677	758	Opea	0.627450980392157	FALSE
Drygla_Dgla_sb300488	OG0	1	NA	NA	Drygla	TRUE	TRUE	1.3326713434	632	Bolinf	0.148648648648649	FALSE
Pbac_sb2660215	OG0	1	NA	NA	Pbac	TRUE	TRUE	1.3858956	144	Horcal	0.905352986811482	FALSE
Ocar_g2486	OG0	1	NA	NA	Ocar	TRUE	FALSE	0.9757833	420	Opea	0.96857855361596	FALSE
Chem_TCONS_00064054	OG0	1	NA	NA	Chem	TRUE	TRUE	1.1392718	248	Exapal	0.00157790927021696	TRUE
Mertsp_Mesp_sb540625	OG0	1	NA	NA	Mertsp	TRUE	TRUE	1.32204037	234	Bolinf	0.753424657534247	FALSE
Salpun_EP00053_Salpingoeca_punica_P017722	OG0	1	NA	NA	Salpun	TRUE	TRUE	1.0603043	481	Lcom	0.0083899320815022	TRUE
Salmac_EP00052_Salpingoeca_macrocollata_P020853	OG0	1	NA	NA	Salmac	TRUE	TRUE	1.0134039017	724	Salpun	0.678018575851393	FALSE
Mlei_ML4553.g11.i1	OG0	1	NA	NA	Mlei	TRUE	TRUE	1.3368850689	585	Vmul	0.0993322203672788	FALSE
Hhon_g07660.t1	OG0	1	NA	NA	Hhon	TRUE	FALSE	1.2237159	803	HoiH23	0.0280015343306483	FALSE
Spur_XM_030989663.1	OG0	1	NA	NA	Spur	TRUE	FALSE	1.0307652	746	Skow	0.621086721842389	FALSE
Eupdun_Edun_sb10672997	OG0	1	NA	NA	Eupdun	TRUE	TRUE	1.2606643197	666	Lampan	0.454386984311447	FALSE
Salmac_EP00052_Salpingoeca_macrocollata_P020855	OG0	1	NA	NA	Salmac	TRUE	TRUE	1.1177862	125	Salpun	0.678018575851393	FALSE
Emue_Em0004g1350a.t1	OG0	1	NA	NA	Emue	TRUE	FALSE	1.0760999	432	Spolac	0.933360927152318	FALSE
Saldol_EP00054_Salpingoeca_dolichothecata_P017767	OG0	1	NA	NA	Saldol	TRUE	TRUE	1.2895873	627	Codhol	0.0744801512287335	FALSE
Salpun_EP00053_Salpingoeca_punica_P017720	OG0	1	NA	NA	Salpun	TRUE	TRUE	0.9730042	461	Salmac	0.693967239312825	FALSE
Bralan_BLAG14000304_1	OG0	1	NA	NA	Bralan	TRUE	FALSE	0.9437908	746	Hsap	0.246376811594203	FALSE
Adig_XM_015910132.1	OG0	1	NA	NA	Adig	TRUE	TRUE	1.1638484	123	Amil	0.873403456048084	FALSE
Sros_EGD82565	OG0	1	NA	NA	Sros	TRUE	FALSE	1.136359	708	Microa	0.958815958815959	FALSE
Horcal_Hcv1.av93.c10.g532.i1	OG0	1	NA	NA	Horcal	TRUE	FALSE	1.3839007964	793	Pbac	0.863125242341993	FALSE
Amil_Amillepora13221-RA	OG0	1	NA	NA	Amil	TRUE	TRUE	1.6859018	442	Adig	0.859457422758101	FALSE
Mylflu_EP00047_Mylnosiga_fluctuans_P003484	OG0	1	NA	NA	Mylflu	TRUE	FALSE	0.8685052	731	Salpun	0.227822580645161	FALSE
Skow_XM_006819522.1	OG0	1	NA	NA	Skow	TRUE	FALSE	0.9682462	760	Spur	0.449323088181486	FALSE
