gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Plespi_Pspi_C603980_01	OG0	1	NA	NA	Plespi	TRUE	FALSE	4.141119	369	Aque	0.024317617866005	FALSE
Spolac_c98950_g1_i3_m.18413c98950-g1	OG0	1	NA	NA	Spolac	TRUE	TRUE	4.3541466993	293	Emue	0.829240649792218	FALSE
Spis_XP_022800747_1	OG0	1	NA	NA	Spis	TRUE	FALSE	4.8239993263	394	Pocdam	0.896676300578035	FALSE
HoiH06_mRNA15045	OG0	1	NA	NA	HoiH06	TRUE	FALSE	4.8695516263	381	HoiH23	0.945999211667324	FALSE
Xestes_augustus_masked-XT_scaffold192130-processed-gene-0.5-mRNA-1	OG0	1	NA	NA	Xestes	TRUE	TRUE	7.1799010263	196	Salinf	0.000468384074941452	TRUE
Salmac_EP00052_Salpingoeca_macrocollata_P000559	OG0	1	NA	NA	Salmac	TRUE	FALSE	4.9565820263	362	Ctel	0	TRUE
Nemnom_g15690.t1	OG0	1	NA	NA	Nemnom	TRUE	TRUE	5.2427509363	108	Rhoesc	0.971304031965129	FALSE
Microa_EP00043_Microstomoeca_roanoka_P028588	OG0	1	NA	NA	Microa	TRUE	FALSE	5.2587350263	343	Sros	0.9	FALSE
Sanmal_Sma_011275-T1	OG0	1	NA	NA	Sanmal	TRUE	FALSE	4.9620619263	377	Rhoesc	0.412898443291327	FALSE
Helnan_EP00037_Helgoeca_nana_P017353	OG0	1	NA	NA	Helnan	TRUE	TRUE	5.0979467263	352	Acaspe	0.950366151342555	FALSE
Fspp_ffun1.m4.12127.m1	OG0	1	NA	NA	Fspp	TRUE	FALSE	4.8045013263	378	Gasp	0.757231783229586	FALSE
Stycar_maker-SC_scaffold68957-snap-gene-0.10-mRNA-1	OG0	1	NA	NA	Stycar	TRUE	TRUE	4.8490972263	191	Tetwil	0.623758099352052	FALSE
Drygla_Dgla_sb292394	OG0	1	NA	NA	Drygla	TRUE	TRUE	5.4989597263	349	Beraby	0.233108108108108	FALSE
Ocar_g6524	OG0	1	NA	NA	Ocar	TRUE	FALSE	4.9432931263	290	Opea	0.96857855361596	FALSE
Pocdam_XM_027186877.1	OG0	1	NA	NA	Pocdam	TRUE	FALSE	4.8014910263	378	Spis	0.934686346863469	FALSE
Lcom_lcpid63783	OG0	1	NA	NA	Lcom	TRUE	FALSE	4.7871586263	368	Leuniv	0.310796074154853	FALSE
Acagra_model.g9353.t1	OG0	1	NA	NA	Acagra	TRUE	FALSE	4.7919219263	429	Cgig	0.738669590643275	FALSE
Gfas_gfas1.m1.18435.m1	OG0	1	NA	NA	Gfas	TRUE	FALSE	4.7336906263	390	Adig	0.175238795003674	FALSE
Spur_XM_030981021.1	OG0	1	NA	NA	Spur	TRUE	TRUE	5.0049253663	517	Gfas	0.00395825836631882	TRUE
Chofle_EP00730_Choanoeca_flexa_P012840	OG0	1	NA	NA	Chofle	TRUE	FALSE	5.2253300263	368	Choper	0.960848287112561	FALSE
Skow_XM_002737893.2	OG0	1	NA	NA	Skow	TRUE	FALSE	4.8957449263	397	Ctel	0.0245151847786315	FALSE
Saldol_EP00054_Salpingoeca_dolichothecata_P012505	OG0	1	NA	NA	Saldol	TRUE	FALSE	5.0638599263	355	Salkve	0.17882797731569	FALSE
Hsap_ENST00000541599	OG0	1	NA	NA	Hsap	TRUE	FALSE	4.9901229263	424	Skow	0.219158200290276	FALSE
Morvir_scaffold496.g6.t1	OG0	1	NA	NA	Morvir	TRUE	FALSE	5.0750589263	483	Sanmal	0.306591337099812	FALSE
Codhol_EP00042_Codosiga_hollandica_P007488	OG0	1	NA	NA	Codhol	TRUE	TRUE	9.9392790263	246	Stycar	0.00709779179810726	TRUE
Stycar_maker-SC_scaffold145786-augustus-gene-0.26-mRNA-1	OG0	1	NA	NA	Stycar	TRUE	TRUE	4.8742335263	303	Tetwil	0.623758099352052	FALSE
HoiH11_mRNA5602	OG0	1	NA	NA	HoiH11	TRUE	FALSE	4.9635044263	333	HoiH06	0.235353535353535	FALSE
Rhoesc_Res_000655-T1	OG0	1	NA	NA	Rhoesc	TRUE	FALSE	5.0061239363	371	Nemnom	0.959651035986914	FALSE
Vmul_Simscaffold14459_01	OG0	1	NA	NA	Vmul	TRUE	FALSE	5.4324683263	290	Pbac	0.00335711288292069	TRUE
Chem_TCONS_00058891	OG0	1	NA	NA	Chem	TRUE	FALSE	5.1832479263	371	Hvul	0.722287968441815	FALSE
Exapal_XM_021039378.2	OG0	1	NA	NA	Exapal	TRUE	FALSE	4.8538832263	384	Nvec	0.815856777493606	FALSE
Dpul_mRNA4251	OG0	1	NA	NA	Dpul	TRUE	TRUE	4.8760975063	388	Ctel	0.0246564268391269	FALSE
Codhol_EP00042_Codosiga_hollandica_P048964	OG0	1	NA	NA	Codhol	TRUE	TRUE	5.0174957263	388	Salkve	0.128548895899054	FALSE
Xestes_maker-XT_scaffold62806-augustus-gene-0.4-mRNA-1	OG0	1	NA	NA	Xestes	TRUE	TRUE	4.3294939426	176	Aque	0.293208430913349	FALSE
Xestes_maker-XT_scaffold63240-augustus-gene-0.2-mRNA-1	OG0	1	NA	NA	Xestes	TRUE	TRUE	4.9060964263	114	Aque	0.293208430913349	FALSE
Stycar_augustus_masked-SC_scaffold69590-processed-gene-0.0-mRNA-1	OG0	1	NA	NA	Stycar	TRUE	TRUE	10.1791500263	804	Codhol	0.00172786177105832	TRUE
Stedip_EP00041_Stephanoeca_diplocostata_P001895	OG0	1	NA	NA	Stedip	TRUE	FALSE	5.0243287263	357	Acaspe	0.417455743104158	FALSE
TrH2_TrispH2_011550-RA	OG0	1	NA	NA	TrH2	TRUE	FALSE	4.9793618254	377	Tadh	0.959603378626515	FALSE
Gracom_Gcom_scaffold14600_01	OG0	1	NA	NA	Gracom	TRUE	FALSE	4.9071736263	253	Leuniv	0.39044289044289	FALSE
Salpun_EP00053_Salpingoeca_punica_P006512	OG0	1	NA	NA	Salpun	TRUE	FALSE	5.0347312263	342	Mylflu	0.0831002796644027	FALSE
Leuniv_Lniv_C807022_01	OG0	1	NA	NA	Leuniv	TRUE	FALSE	4.8090546263	332	Gracom	0.359871330920788	FALSE
Mlei_ML0605.g4.i1	OG0	1	NA	NA	Mlei	TRUE	FALSE	5.4583647263	359	Beraby	0.287562604340568	FALSE
Nvec_v1g223965	OG0	1	NA	NA	Nvec	TRUE	TRUE	10.0496110263	598	Codhol	0.00108420672208168	TRUE
