gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Hsap_ENST00000465419	OG0	98	NA	NA	Hsap	FALSE	FALSE	1.6982321	460	Bralan	0.501451378809869	FALSE
Spis_XP_022791223_1	OG0	98	NA	NA	Spis	FALSE	FALSE	1.3937494	574	Pocdam	0.896676300578035	FALSE
Nemnom_g7097.t1	OG0	98	NA	NA	Nemnom	FALSE	FALSE	2.1851771	326	Rhoesc	0.971304031965129	FALSE
Rhoesc_Res_007365-T1	OG0	98	NA	NA	Rhoesc	FALSE	FALSE	2.1467191	572	Nemnom	0.959651035986914	FALSE
Morvir_scaffold69.g33.t1	OG0	98	NA	NA	Morvir	FALSE	FALSE	2.0917041	562	Sanmal	0.306591337099812	FALSE
Chem_TCONS_00052080	OG0	98	NA	NA	Chem	FALSE	FALSE	1.8406471	740	Sanmal	0.0477317554240631	FALSE
Nvec_v1g233040	OG0	98	NA	NA	Nvec	FALSE	FALSE	1.4268741	545	Exapal	0.795807734007951	FALSE
Pocdam_XM_027202564.1	OG0	98	NA	NA	Pocdam	FALSE	FALSE	1.3704459	538	Spis	0.934686346863469	FALSE
Fspp_ffun1.m4.26112.m1	OG0	98	NA	NA	Fspp	FALSE	FALSE	1.3832274	623	Gasp	0.757231783229586	FALSE
Sanmal_Sma_015387-T1	OG0	98	NA	NA	Sanmal	FALSE	FALSE	1.8347441	569	Nemnom	0.151593773165308	FALSE
Aaur_scaffold1680.g4.t1	OG0	98	NA	NA	Aaur	FALSE	FALSE	2.2955701	477	Nemnom	0.198672356567093	FALSE
Exapal_XM_028660182.1	OG0	98	NA	NA	Exapal	FALSE	FALSE	1.6224441	568	Nvec	0.815856777493606	FALSE
Nemnom_g5689.t1	OG0	98	NA	NA	Nemnom	FALSE	FALSE	2.12349504	573	Rhoesc	0.971304031965129	FALSE
Gasp_gasp1.m3.19440.m1	OG0	98	NA	NA	Gasp	FALSE	FALSE	1.3820594	576	Fspp	0.775792927451695	FALSE
Dpul_mRNA10046	OG0	98	NA	NA	Dpul	FALSE	FALSE	2.6196301	241	Bralan	0.0412287793047696	FALSE
Bralan_BLAG14001084_1	OG0	98	NA	NA	Bralan	FALSE	FALSE	1.6808924	814	Ctel	0.0347826086956522	FALSE
Spur_XM_030981555.1	OG0	98	NA	NA	Spur	FALSE	FALSE	2.5082844	436	Bralan	0.178841309823678	FALSE
Cgig_XM_034471584.1	OG0	98	NA	NA	Cgig	FALSE	FALSE	2.1625464	478	Acagra	0.765387400434468	FALSE
Dpul_mRNA10045	OG0	98	NA	NA	Dpul	FALSE	FALSE	2.6326021	243	Bralan	0.0412287793047696	FALSE
Acagra_model.g22235.t1	OG0	98	NA	NA	Acagra	FALSE	FALSE	1.9501344	1553	Cgig	0.738669590643275	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA201216	OG0	98	NA	NA	Ctel	FALSE	FALSE	1.8020574	346	Acagra	0.451291512915129	FALSE
Dpul_mRNA10044	OG0	98	NA	NA	Dpul	FALSE	FALSE	2.2498731	386	Bralan	0.0412287793047696	FALSE
Tadh_TriadT51423	OG1	100	NA	NA	Tadh	FALSE	FALSE	1.54782177	424	TrH2	0.977645305514158	FALSE
HoiH11_mRNA4989	OG1	100	NA	NA	HoiH11	FALSE	FALSE	1.562857	352	Hhon	0.243434343434343	FALSE
HoiH23_PlH23_002376-RA	OG1	100	NA	NA	HoiH23	FALSE	FALSE	1.5815132	428	HoiH06	0.839677891654466	FALSE
Hhon_g08571.t1	OG1	100	NA	NA	Hhon	FALSE	FALSE	1.5785905	428	HoiH04	0.944380514000767	FALSE
HoiH04_mRNA3693	OG1	100	NA	NA	HoiH04	FALSE	FALSE	1.58543654	428	Hhon	0.932933683027351	FALSE
HoiH06_mRNA14852	OG1	100	NA	NA	HoiH06	FALSE	FALSE	1.597997	428	HoiH23	0.945999211667324	FALSE
TrH2_TrispH2_008935-RA	OG1	100	NA	NA	TrH2	FALSE	FALSE	1.541791	428	Tadh	0.959603378626515	FALSE
Plespi_Pspi_scaffold11941_01	OG2	80	NA	NA	Plespi	FALSE	FALSE	1.5042714445	428	Stycar	0.292307692307692	FALSE
Diagra_EP00040_Diaphanoeca_grandis_P008618	OG2	80	NA	NA	Diagra	FALSE	FALSE	2.109286	551	Didcos	0.0816653322658127	FALSE
Chofle_EP00730_Choanoeca_flexa_P017839	OG2	80	NA	NA	Chofle	FALSE	FALSE	2.1109441	544	Choper	0.960848287112561	FALSE
Didcos_EP00039_Didymoeca_costata_P020877	OG2	80	NA	NA	Didcos	FALSE	FALSE	1.745308	511	Acaspe	0.0814995925020375	FALSE
Mbre_EDQ88493	OG2	80	NA	NA	Mbre	FALSE	FALSE	2.3265971	606	Chofle	0.458812701334561	FALSE
Salurc_EP00051_Salpingoeca_urceolata_P021031	OG2	80	NA	NA	Salurc	FALSE	FALSE	1.6557824	609	Stycar	0.00424710424710425	TRUE
Salkve_EP00050_Salpingoeca_kvevrii_P015750	OG2	80	NA	NA	Salkve	FALSE	FALSE	2.1621961	528	Salurc	0.318857589984351	FALSE
Microa_EP00043_Microstomoeca_roanoka_P012315	OG2	80	NA	NA	Microa	FALSE	FALSE	2.0500931	592	Sros	0.9	FALSE
Acaspe_EP00035_Acanthoeca_spectabilis_P009312	OG2	80	NA	NA	Acaspe	FALSE	FALSE	2.137663	345	Helnan	0.953877551020408	FALSE
Salmac_EP00052_Salpingoeca_macrocollata_P011575	OG2	80	NA	NA	Salmac	FALSE	FALSE	1.966387	431	Codhol	0.0162538699690402	FALSE
Salinf_EP00049_Salpingoeca_infusionum_P023435	OG2	80	NA	NA	Salinf	FALSE	FALSE	2.1466501	566	Sros	0.33220910623946	FALSE
Saldol_EP00054_Salpingoeca_dolichothecata_P038668	OG2	80	NA	NA	Saldol	FALSE	FALSE	1.780365	523	Stycar	0.00604914933837429	TRUE
Choper_EP00045_Choanoeca_perplexa_P018971	OG2	80	NA	NA	Choper	FALSE	FALSE	2.5931521	218	Chofle	0.9496139780577	FALSE
Sros_EGD82421	OG2	80	NA	NA	Sros	FALSE	FALSE	2.0082091	613	Microa	0.958815958815959	FALSE
Helnan_EP00037_Helgoeca_nana_P024636	OG2	80	NA	NA	Helnan	FALSE	FALSE	2.191536	551	Acaspe	0.950366151342555	FALSE
