gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Opea_EP00118_Oscarella_pearsei_P016730	OG0	58	NA	NA	Opea	TRUE	TRUE	1.2050067	231	Plajan	0.194189040088268	FALSE
Spur_XM_775003.5	OG0	58	NA	NA	Spur	TRUE	FALSE	0.7649107	674	Skow	0.621086721842389	FALSE
Hhon_g04489.t1	OG0	58	NA	NA	Hhon	TRUE	TRUE	0.9250391955	546	HoiH04	0.944380514000767	FALSE
Hhon_g04488.t1	OG0	58	NA	NA	Hhon	TRUE	TRUE	0.9466556	101	HoiH04	0.944380514000767	FALSE
Bralan_BLAG07001397_1	OG0	58	NA	NA	Bralan	TRUE	FALSE	0.7103108	667	Hsap	0.246376811594203	FALSE
HoiH04_mRNA15451	OG0	58	NA	NA	HoiH04	TRUE	TRUE	0.9250391955	655	Hhon	0.932933683027351	FALSE
Fspp_ffun1.m4.5673.m1	OG0	58	NA	NA	Fspp	TRUE	FALSE	0.67984966	651	Gasp	0.757231783229586	FALSE
Gasp_gasp1.m3.7942.m1	OG0	58	NA	NA	Gasp	TRUE	FALSE	0.68531646	613	Fspp	0.775792927451695	FALSE
HoiH06_mRNA11711	OG0	58	NA	NA	HoiH06	TRUE	FALSE	0.9191111	567	HoiH23	0.945999211667324	FALSE
Amil_Amillepora10722-RA	OG0	58	NA	NA	Amil	TRUE	FALSE	0.70956252	615	Adig	0.859457422758101	FALSE
Plespi_Pspi_scaffold20253_01	OG0	58	NA	NA	Plespi	TRUE	TRUE	0.6637103	269	Stycar	0.292307692307692	FALSE
Tetwil_g8764.t1	OG0	58	NA	NA	Tetwil	TRUE	FALSE	0.80894907	612	Stycar	0.561117578579744	FALSE
Chem_TCONS_00062475	OG0	58	NA	NA	Chem	TRUE	FALSE	0.9312823	675	Hvul	0.722287968441815	FALSE
Hsap_ENST00000262127	OG0	58	NA	NA	Hsap	TRUE	FALSE	0.7004688	659	Bralan	0.501451378809869	FALSE
Aaur_scaffold743.g1.t1	OG0	58	NA	NA	Aaur	TRUE	FALSE	0.8056214	287	Nemnom	0.198672356567093	FALSE
Cscu_XM_023377395.1	OG0	58	NA	NA	Cscu	TRUE	TRUE	1.4843206	482	Tadh	0.00189681335356601	TRUE
Plajan_Pjan_C559411_01	OG0	58	NA	NA	Plajan	TRUE	FALSE	0.5936064	415	Skow	0.00740740740740741	TRUE
Rhoesc_Res_010823-T1	OG0	58	NA	NA	Rhoesc	TRUE	FALSE	0.9276004	668	Nemnom	0.959651035986914	FALSE
Cgig_XM_034443179.1	OG0	58	NA	NA	Cgig	TRUE	FALSE	0.8094282	687	Acagra	0.765387400434468	FALSE
Emue_Em0018g339a.t1	OG0	58	NA	NA	Emue	TRUE	TRUE	0.95992519	558	Spolac	0.933360927152318	FALSE
Emue_Em0018g336a.t1	OG0	58	NA	NA	Emue	TRUE	TRUE	1.23401207	184	Spolac	0.933360927152318	FALSE
Aque_Aqu2.1.44219_001	OG0	58	NA	NA	Aque	TRUE	FALSE	1.27822787	662	Halamb	0.784065524944155	FALSE
TrH2_TrispH2_000196-RA	OG0	58	NA	NA	TrH2	TRUE	FALSE	0.8243734	664	Tadh	0.959603378626515	FALSE
Nemnom_g15988.t1	OG0	58	NA	NA	Nemnom	TRUE	FALSE	0.8892494	667	Rhoesc	0.971304031965129	FALSE
Dgig_XM_028554111.1	OG0	58	NA	NA	Dgig	TRUE	FALSE	0.8534238	682	Xesp	0.930909090909091	FALSE
HoiH11_mRNA4218	OG0	58	NA	NA	HoiH11	TRUE	FALSE	0.8717775	656	HoiH23	0.35959595959596	FALSE
Cscu_XM_023377357.1	OG0	58	NA	NA	Cscu	TRUE	TRUE	1.4723317	542	Tadh	0.00189681335356601	TRUE
Acagra_model.g30367.t1_model.g30368.t1	OG0	58	NA	NA	Acagra	TRUE	FALSE	0.7632912	659	Cgig	0.738669590643275	FALSE
Hhon_g04487.t1	OG0	58	NA	NA	Hhon	TRUE	TRUE	0.9250391955	647	HoiH04	0.944380514000767	FALSE
Stycar_maker-SC_scaffold54438-augustus-gene-0.4-mRNA-1	OG0	58	NA	NA	Stycar	TRUE	FALSE	0.64350807	383	Tetwil	0.623758099352052	FALSE
Spolac_c42865_g1_i1_m.1232c42865-g1	OG0	58	NA	NA	Spolac	TRUE	FALSE	0.85235797	200	Emue	0.829240649792218	FALSE
Exapal_XM_021038443.2	OG0	58	NA	NA	Exapal	TRUE	FALSE	0.7037488	652	Nvec	0.815856777493606	FALSE
Morvir_scaffold422.g16.t1	OG0	58	NA	NA	Morvir	TRUE	FALSE	0.8968054	616	Aaur	0.223728813559322	FALSE
Pocdam_XM_027182913.1	OG0	58	NA	NA	Pocdam	TRUE	FALSE	0.7029836	651	Spis	0.934686346863469	FALSE
Gfas_gfas1.m1.14332.m1	OG0	58	NA	NA	Gfas	TRUE	FALSE	0.6626972	632	Fspp	0.30712711241734	FALSE
Xestes_augustus_masked-XT_scaffold4330-processed-gene-0.7-mRNA-1	OG0	58	NA	NA	Xestes	TRUE	FALSE	1.16566487	643	Halamb	0.591569086651054	FALSE
HoiH23_PlH23_000756-RA	OG0	58	NA	NA	HoiH23	TRUE	FALSE	0.90872809	655	HoiH06	0.839677891654466	FALSE
Plespi_Pspi_C599736_01	OG0	58	NA	NA	Plespi	TRUE	TRUE	0.65501417	319	Stycar	0.292307692307692	FALSE
HoiH04_mRNA6980	OG0	58	NA	NA	HoiH04	TRUE	TRUE	0.9250391955	655	Hhon	0.932933683027351	FALSE
Adig_XM_015917887.1	OG0	58	NA	NA	Adig	TRUE	FALSE	0.7786373	614	Amil	0.873403456048084	FALSE
Spis_XP_022796845_1	OG0	58	NA	NA	Spis	TRUE	FALSE	0.6988892	651	Pocdam	0.896676300578035	FALSE
Hvul_g30975_1	OG0	58	NA	NA	Hvul	TRUE	FALSE	1.0179003	623	Chem	0.788721804511278	FALSE
Halamb_c46628_g1_i1mm.2009	OG0	58	NA	NA	Halamb	TRUE	FALSE	1.16283587	595	Aque	0.806740614334471	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA130762	OG0	58	NA	NA	Ctel	TRUE	FALSE	0.7527691	666	Skow	0.0601476014760148	FALSE
Tadh_TriadT18537	OG0	58	NA	NA	Tadh	TRUE	FALSE	0.791297056	628	TrH2	0.977645305514158	FALSE
Xesp_005319-T1	OG0	58	NA	NA	Xesp	TRUE	FALSE	0.9383458	1939	Dgig	0.973204317082248	FALSE
Sanmal_Sma_025296-T1	OG0	58	NA	NA	Sanmal	TRUE	FALSE	0.8455783	691	Aaur	0.412527798369162	FALSE
Skow_XM_002735411.2	OG0	58	NA	NA	Skow	TRUE	FALSE	0.6501027	665	Spur	0.449323088181486	FALSE
Nvec_v1g219939	OG0	58	NA	NA	Nvec	TRUE	FALSE	0.6859748	481	Exapal	0.795807734007951	FALSE
Lcom_lcpid82689	OG0	58	NA	NA	Lcom	TRUE	TRUE	1.1843741278	454	Gracom	0.183933115230825	FALSE
Opea_EP00118_Oscarella_pearsei_P016729	OG0	58	NA	NA	Opea	TRUE	TRUE	1.4482648731	154	Plajan	0.194189040088268	FALSE
Lcom_lcpid26352	OG0	58	NA	NA	Lcom	TRUE	TRUE	1.1820442178	641	Gracom	0.183933115230825	FALSE
Drygla_Dgla_sb278025	OG0	58	NA	NA	Drygla	TRUE	FALSE	1.5322125	533	Mertsp	0.111003861003861	FALSE
Coemet_Cmet_scaffold997_01	OG0	58	NA	NA	Coemet	TRUE	FALSE	1.6965232	598	Vmul	0.262019230769231	FALSE
Pbac_sb2658604	OG0	58	NA	NA	Pbac	TRUE	TRUE	1.8996283	479	Horcal	0.905352986811482	FALSE
Mertsp_Mesp_sb582036	OG0	58	NA	NA	Mertsp	TRUE	FALSE	1.3599014494	479	Bolinf	0.753424657534247	FALSE
Opea_EP00118_Oscarella_pearsei_P016727	OG0	58	NA	NA	Opea	TRUE	TRUE	1.5806857	135	Plajan	0.194189040088268	FALSE
Vmul_sbMO455943	OG0	58	NA	NA	Vmul	TRUE	TRUE	1.7772282	377	Coemet	0.58581619806966	FALSE
Mlei_ML0052.g1.i1	OG0	58	NA	NA	Mlei	TRUE	FALSE	1.7206645	681	Mertsp	0.116026711185309	FALSE
Lampan_Lpan_2607_01	OG0	58	NA	NA	Lampan	TRUE	FALSE	1.3911957	616	Mertsp	0.171272868820553	FALSE
Horcal_Hcv1.av93.c1.g1688.i1	OG0	58	NA	NA	Horcal	TRUE	FALSE	1.8815045	595	Pbac	0.863125242341993	FALSE
Vmul_sbMO453886	OG0	58	NA	NA	Vmul	TRUE	TRUE	1.8970537	226	Coemet	0.58581619806966	FALSE
Pbac_sb2658250	OG0	58	NA	NA	Pbac	TRUE	TRUE	1.9185018	486	Horcal	0.905352986811482	FALSE
Bolinf_Binf_sb1226018	OG0	58	NA	NA	Bolinf	TRUE	TRUE	1.36204556	246	Mertsp	0.664432742939205	FALSE
Gracom_Gcom_C518770_01	OG0	58	NA	NA	Gracom	TRUE	TRUE	1.5156367	197	Leuniv	0.39044289044289	FALSE
Lcom_lcpid23777	OG0	58	NA	NA	Lcom	TRUE	TRUE	1.1997681	321	Gracom	0.183933115230825	FALSE
Lcom_lcpid32347	OG0	58	NA	NA	Lcom	TRUE	TRUE	1.26804373	210	Gracom	0.183933115230825	FALSE
Leuniv_Lniv_C796050_01	OG0	58	NA	NA	Leuniv	TRUE	TRUE	1.53741	379	Gracom	0.359871330920788	FALSE
Leuniv_Lniv_scaffold68_01	OG0	58	NA	NA	Leuniv	TRUE	TRUE	1.3616517	305	Lcom	0.213108162444713	FALSE
Gracom_Gcom_scaffold17668_01	OG0	58	NA	NA	Gracom	TRUE	TRUE	1.810625	333	Leuniv	0.39044289044289	FALSE
Bolinf_Binf_sb1226020	OG0	58	NA	NA	Bolinf	TRUE	TRUE	1.38325117	159	Mertsp	0.664432742939205	FALSE
Saldol_EP00054_Salpingoeca_dolichothecata_P003821	OG1	61	NA	NA	Saldol	FALSE	FALSE	0.5935968	146	Plajan	0.00302457466918715	TRUE
Exapal_XM_021059885.1	OG1	61	NA	NA	Exapal	FALSE	FALSE	1.1470358	957	Saldol	0.00109609061015711	TRUE
Stedip_EP00041_Stephanoeca_diplocostata_P039299	OG2	78	NA	NA	Stedip	FALSE	FALSE	1.5634604	141	Helnan	0.281185673116509	FALSE
Salpun_EP00053_Salpingoeca_punica_P002220	OG2	78	NA	NA	Salpun	FALSE	FALSE	1.3148467	284	Salmac	0.693967239312825	FALSE
Mbre_EDQ87842	OG2	78	NA	NA	Mbre	FALSE	FALSE	1.958779	540	Choper	0.489645651173493	FALSE
Salinf_EP00049_Salpingoeca_infusionum_P014686	OG2	78	NA	NA	Salinf	FALSE	FALSE	1.801208	702	Sros	0.33220910623946	FALSE
Salmac_EP00052_Salpingoeca_macrocollata_P033658	OG2	78	NA	NA	Salmac	FALSE	FALSE	1.1573839	497	Salpun	0.678018575851393	FALSE
Salpun_EP00053_Salpingoeca_punica_P013882	OG2	78	NA	NA	Salpun	FALSE	FALSE	1.2602509	462	Salmac	0.693967239312825	FALSE
Codhol_EP00042_Codosiga_hollandica_P021251	OG2	78	NA	NA	Codhol	FALSE	FALSE	1.200067	618	Salkve	0.128548895899054	FALSE
Salmac_EP00052_Salpingoeca_macrocollata_P032636	OG2	78	NA	NA	Salmac	FALSE	FALSE	1.4249527	124	Salpun	0.678018575851393	FALSE
Salkve_EP00050_Salpingoeca_kvevrii_P022082	OG2	78	NA	NA	Salkve	FALSE	FALSE	1.1023253635	204	Mylflu	0.0966353677621283	FALSE
Salkve_EP00050_Salpingoeca_kvevrii_P022081	OG2	78	NA	NA	Salkve	FALSE	FALSE	1.1023253635	228	Mylflu	0.0966353677621283	FALSE
Salkve_EP00050_Salpingoeca_kvevrii_P022084	OG2	78	NA	NA	Salkve	FALSE	FALSE	1.2439303635	509	Mylflu	0.0966353677621283	FALSE
Microa_EP00043_Microstomoeca_roanoka_P017855	OG2	78	NA	NA	Microa	FALSE	FALSE	1.650193	719	Sros	0.9	FALSE
Salkve_EP00050_Salpingoeca_kvevrii_P022080	OG2	78	NA	NA	Salkve	FALSE	FALSE	0.9997675071	746	Mylflu	0.0966353677621283	FALSE
Mylflu_EP00047_Mylnosiga_fluctuans_P019183	OG2	78	NA	NA	Mylflu	FALSE	FALSE	1.0853859	641	Salmac	0.204435483870968	FALSE
Salkve_EP00050_Salpingoeca_kvevrii_P022083	OG2	78	NA	NA	Salkve	FALSE	FALSE	0.9997675071	722	Mylflu	0.0966353677621283	FALSE
Sros_EGD78276	OG2	78	NA	NA	Sros	FALSE	FALSE	1.607291	435	Microa	0.958815958815959	FALSE
Chofle_EP00730_Choanoeca_flexa_P000866	OG2	78	NA	NA	Chofle	FALSE	FALSE	1.947579	579	Choper	0.960848287112561	FALSE
Codhol_EP00042_Codosiga_hollandica_P021250	OG2	78	NA	NA	Codhol	FALSE	FALSE	1.200067	645	Salkve	0.128548895899054	FALSE
Choper_EP00045_Choanoeca_perplexa_P009128	OG2	78	NA	NA	Choper	FALSE	FALSE	1.925798	621	Chofle	0.9496139780577	FALSE
Stedip_EP00041_Stephanoeca_diplocostata_P039298	OG2	78	NA	NA	Stedip	FALSE	FALSE	1.4004241	748	Helnan	0.281185673116509	FALSE
Salurc_EP00051_Salpingoeca_urceolata_P003309	OG2	78	NA	NA	Salurc	FALSE	FALSE	1.3443974	673	Saldol	0.196525096525097	FALSE
Diagra_EP00040_Diaphanoeca_grandis_P017135	OG2	78	NA	NA	Diagra	FALSE	FALSE	1.4146124	785	Stedip	0.546036829463571	FALSE
Saldol_EP00054_Salpingoeca_dolichothecata_P035028	OG2	78	NA	NA	Saldol	FALSE	FALSE	1.016958	551	Salkve	0.17882797731569	FALSE
Helnan_EP00037_Helgoeca_nana_P036993	OG2	78	NA	NA	Helnan	FALSE	FALSE	1.5020024	1012	Acaspe	0.950366151342555	FALSE
Acaspe_EP00035_Acanthoeca_spectabilis_P023757	OG2	78	NA	NA	Acaspe	FALSE	FALSE	1.5388484	995	Helnan	0.953877551020408	FALSE
