gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Mylflu_EP00047_Mylnosiga_fluctuans_P017280	OG0	1	NA	NA	Mylflu	TRUE	TRUE	2.4512991	753	Salpun	0.227822580645161	FALSE
Pocdam_XM_027185060.1	OG0	1	NA	NA	Pocdam	TRUE	FALSE	1.2757429	897	Spis	0.934686346863469	FALSE
HoiH23_PlH23_007641-RA	OG0	1	NA	NA	HoiH23	TRUE	FALSE	1.5093712	876	HoiH04	0.0402635431918009	FALSE
Adig_XM_015920222.1	OG0	1	NA	NA	Adig	TRUE	FALSE	1.22872765	910	Amil	0.873403456048084	FALSE
Mertsp_Mesp_sb558791	OG0	1	NA	NA	Mertsp	TRUE	TRUE	2.976429654	481	Bolinf	0.753424657534247	FALSE
Dpul_mRNA27979	OG0	1	NA	NA	Dpul	TRUE	FALSE	1.933317	847	Tcas	0.46645109135004	FALSE
Nemnom_g9795.t1	OG0	1	NA	NA	Nemnom	TRUE	FALSE	2.2525382	792	Rhoesc	0.971304031965129	FALSE
Fspp_ffun1.m4.22351.m1	OG0	1	NA	NA	Fspp	TRUE	FALSE	1.2803177	916	Gasp	0.757231783229586	FALSE
Horcal_Hcv1.av93.c1.g300.i2	OG0	1	NA	NA	Horcal	TRUE	TRUE	3.1304173774	290	Pbac	0.863125242341993	FALSE
Pbac_sb2642574	OG0	1	NA	NA	Pbac	TRUE	FALSE	3.1916413	689	Horcal	0.905352986811482	FALSE
Bralan_BLAG02001159_10	OG0	1	NA	NA	Bralan	TRUE	FALSE	1.1029434	789	Skow	0.417028985507246	FALSE
Bolinf_Binf_sb1220416	OG0	1	NA	NA	Bolinf	TRUE	TRUE	2.9764272	373	Mertsp	0.664432742939205	FALSE
Vmul_sbMO403041	OG0	1	NA	NA	Vmul	TRUE	TRUE	2.9338532	151	Mlei	0.103231221149811	FALSE
Cscu_XM_023354831.1	OG0	1	NA	NA	Cscu	TRUE	FALSE	1.221723	1403	Cgig	0.07701062215478	FALSE
Rhoesc_Res_003326-T1	OG0	1	NA	NA	Rhoesc	TRUE	FALSE	1.4043284	800	Aaur	0.024718284260269	FALSE
Gasp_gasp1.m3.6239.m1	OG0	1	NA	NA	Gasp	TRUE	FALSE	1.2685243	738	Fspp	0.775792927451695	FALSE
HoiH04_mRNA12138	OG0	1	NA	NA	HoiH04	TRUE	FALSE	1.533747	832	HoiH23	0.034095166729112	FALSE
Hsap_ENST00000254900	OG0	1	NA	NA	Hsap	TRUE	FALSE	1.1972784	1235	Bralan	0.501451378809869	FALSE
Drygla_Dgla_sb294706	OG0	1	NA	NA	Drygla	TRUE	TRUE	2.940720831	312	Vmul	0.027027027027027	FALSE
Coemet_Cmet_scaffold14364_01	OG0	1	NA	NA	Coemet	TRUE	FALSE	3.2066548	182	Vmul	0.262019230769231	FALSE
Mertsp_Mesp_sb558790	OG0	1	NA	NA	Mertsp	TRUE	TRUE	2.976429654	481	Bolinf	0.753424657534247	FALSE
Vmul_Simscaffold15807_01	OG0	1	NA	NA	Vmul	TRUE	TRUE	3.1398088	510	Coemet	0.58581619806966	FALSE
Nvec_v1g81185	OG0	1	NA	NA	Nvec	TRUE	FALSE	1.1135342	831	Exapal	0.795807734007951	FALSE
Acagra_model.g19670.t1	OG0	1	NA	NA	Acagra	TRUE	FALSE	3.215997	891	Cscu	0.0211988304093567	FALSE
Mlei_ML1932.g1.i1	OG0	1	NA	NA	Mlei	TRUE	FALSE	2.9338547838	1075	Vmul	0.0993322203672788	FALSE
Dgig_XM_028535838.1	OG0	1	NA	NA	Dgig	TRUE	FALSE	1.1466302	804	Xesp	0.930909090909091	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA227094	OG0	1	NA	NA	Ctel	TRUE	FALSE	1.4175135	847	Cgig	0.276752767527675	FALSE
