gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Spur_XM_030984479.1	OG0	1	NA	NA	Spur	TRUE	FALSE	0.6881759	456	Skow	0.621086721842389	FALSE
Sros_EGD77640	OG0	1	NA	NA	Sros	TRUE	FALSE	1.7535421	460	Microa	0.958815958815959	FALSE
Fspp_ffun1.m4.29588.m1	OG0	1	NA	NA	Fspp	TRUE	FALSE	0.4985289915	460	Gfas	0.0567557671182717	FALSE
Salinf_EP00049_Salpingoeca_infusionum_P015616	OG0	1	NA	NA	Salinf	TRUE	FALSE	1.9094041	455	Chofle	0.0733558178752108	FALSE
Coemet_Cmet_scaffold13523_01	OG0	1	NA	NA	Coemet	TRUE	FALSE	1.7397365	451	Mertsp	0.00761217948717949	TRUE
Tetwil_g2329.t2	OG0	1	NA	NA	Tetwil	TRUE	FALSE	0.9697252	497	Stycar	0.561117578579744	FALSE
HoiH11_mRNA4417	OG0	1	NA	NA	HoiH11	TRUE	FALSE	1.0791073	467	HoiH23	0.35959595959596	FALSE
Salpun_EP00053_Salpingoeca_punica_P017935	OG0	1	NA	NA	Salpun	TRUE	FALSE	1.0357913	475	Salmac	0.693967239312825	FALSE
Codhol_EP00042_Codosiga_hollandica_P045142	OG0	1	NA	NA	Codhol	TRUE	TRUE	1.3350831	246	Salkve	0.128548895899054	FALSE
Salkve_EP00050_Salpingoeca_kvevrii_P014763	OG0	1	NA	NA	Salkve	TRUE	FALSE	1.0718738	463	Salurc	0.318857589984351	FALSE
Helnan_EP00037_Helgoeca_nana_P007268	OG0	1	NA	NA	Helnan	TRUE	FALSE	1.0832735	480	Acaspe	0.950366151342555	FALSE
Mylflu_EP00047_Mylnosiga_fluctuans_P001702	OG0	1	NA	NA	Mylflu	TRUE	FALSE	1.1650043	457	Salurc	0.125403225806452	FALSE
Bolinf_Binf_sb1191080	OG0	1	NA	NA	Bolinf	TRUE	FALSE	1.5213713	299	Mertsp	0.664432742939205	FALSE
Aque_Aqu2.1.28103_001	OG0	1	NA	NA	Aque	TRUE	FALSE	1.2692175	449	Stycar	0.0197319434102755	FALSE
Stycar_maker-SC_scaffold2697-augustus-gene-0.79-mRNA-1	OG0	1	NA	NA	Stycar	TRUE	TRUE	0.972084	96	Tetwil	0.623758099352052	FALSE
Diagra_EP00040_Diaphanoeca_grandis_P036550	OG0	1	NA	NA	Diagra	TRUE	FALSE	1.0978407	456	Stedip	0.546036829463571	FALSE
Sanmal_Sma_011469-T1	OG0	1	NA	NA	Sanmal	TRUE	FALSE	0.8000483	472	Aaur	0.412527798369162	FALSE
Spolac_c100592_g1_i2_m.22939c100592-g1	OG0	1	NA	NA	Spolac	TRUE	TRUE	1.1887310535	460	Emue	0.829240649792218	FALSE
Beraby_Baby_sb334283	OG0	1	NA	NA	Beraby	TRUE	TRUE	1.6679289	166	Drygla	0.126046716615249	FALSE
Gasp_gasp1.m3.14714.m1	OG0	1	NA	NA	Gasp	TRUE	FALSE	0.5076287915	460	Gfas	0.0539555231498359	FALSE
Microa_EP00043_Microstomoeca_roanoka_P010585	OG0	1	NA	NA	Microa	TRUE	FALSE	1.7938681	590	Sros	0.9	FALSE
Plespi_Pspi_C607888_01	OG0	1	NA	NA	Plespi	TRUE	FALSE	1.0153296	481	Stycar	0.292307692307692	FALSE
Adig_XM_015907901.1	OG0	1	NA	NA	Adig	TRUE	FALSE	0.5157249	460	Amil	0.873403456048084	FALSE
Nvec_v1g238755	OG0	1	NA	NA	Nvec	TRUE	TRUE	0.460504	459	Gfas	0.0513191181785327	FALSE
Tadh_TriadT34036	OG0	1	NA	NA	Tadh	TRUE	FALSE	1.1209169	458	TrH2	0.977645305514158	FALSE
Acaspe_EP00035_Acanthoeca_spectabilis_P003049	OG0	1	NA	NA	Acaspe	TRUE	FALSE	1.0647545	478	Helnan	0.953877551020408	FALSE
Xesp_017362-T1	OG0	1	NA	NA	Xesp	TRUE	FALSE	0.7310075	467	Dgig	0.973204317082248	FALSE
Exapal_XM_021055314.2	OG0	1	NA	NA	Exapal	TRUE	FALSE	0.610849	463	Nvec	0.815856777493606	FALSE
Spis_XP_022782352_1	OG0	1	NA	NA	Spis	TRUE	FALSE	0.52122304	460	Pocdam	0.896676300578035	FALSE
Salurc_EP00051_Salpingoeca_urceolata_P028116	OG0	1	NA	NA	Salurc	TRUE	FALSE	0.8992925	490	Didcos	0.0281853281853282	FALSE
Nvec_v1g145491	OG0	1	NA	NA	Nvec	TRUE	TRUE	0.623953	88	Gfas	0.0513191181785327	FALSE
Beraby_Baby_sb323499	OG0	1	NA	NA	Beraby	TRUE	TRUE	1.678908	222	Mlei	0.493168796826796	FALSE
HoiH23_PlH23_009995-RA	OG0	1	NA	NA	HoiH23	TRUE	FALSE	1.079937	467	HoiH06	0.839677891654466	FALSE
Lampan_Lpan_15625_01	OG0	1	NA	NA	Lampan	TRUE	FALSE	1.6051985	446	Mertsp	0.171272868820553	FALSE
HoiH04_mRNA12431	OG0	1	NA	NA	HoiH04	TRUE	FALSE	1.1175239	442	Hhon	0.932933683027351	FALSE
TrH2_TrispH2_011245-RA	OG0	1	NA	NA	TrH2	TRUE	FALSE	1.05234326	463	Tadh	0.959603378626515	FALSE
Chem_TCONS_00022301	OG0	1	NA	NA	Chem	TRUE	FALSE	1.036541	473	Hvul	0.722287968441815	FALSE
Nemnom_g6671.t1	OG0	1	NA	NA	Nemnom	TRUE	FALSE	0.9730383	460	Rhoesc	0.971304031965129	FALSE
