gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Spolac_c104207_g3_i1_m.38865c103221-g3	OG0	75	NA	NA	Spolac	FALSE	FALSE	2.0062378	239	Salurc	0.000377786173026067	TRUE
Sros_EGD82055	OG0	75	NA	NA	Sros	FALSE	FALSE	1.7358431	637	Microa	0.958815958815959	FALSE
Codhol_EP00042_Codosiga_hollandica_P052446	OG0	75	NA	NA	Codhol	FALSE	FALSE	1.6918217	525	Salurc	0.125	FALSE
Stedip_EP00041_Stephanoeca_diplocostata_P024001	OG0	75	NA	NA	Stedip	FALSE	FALSE	1.3908793	736	Diagra	0.22478386167147	FALSE
Microa_EP00043_Microstomoeca_roanoka_P016426	OG0	75	NA	NA	Microa	FALSE	FALSE	1.7121271	706	Sros	0.9	FALSE
Diagra_EP00040_Diaphanoeca_grandis_P006126	OG0	75	NA	NA	Diagra	FALSE	FALSE	1.2921963	468	Stedip	0.546036829463571	FALSE
Salurc_EP00051_Salpingoeca_urceolata_P015879	OG0	75	NA	NA	Salurc	FALSE	FALSE	1.2174941	412	Acaspe	0.00694980694980695	TRUE
Salinf_EP00049_Salpingoeca_infusionum_P013437	OG0	75	NA	NA	Salinf	FALSE	FALSE	1.6692351	657	Microa	0.351602023608769	FALSE
Saldol_EP00054_Salpingoeca_dolichothecata_P010537	OG0	75	NA	NA	Saldol	FALSE	FALSE	1.4272483	546	Acaspe	0.00831758034026465	TRUE
Acaspe_EP00035_Acanthoeca_spectabilis_P027779	OG0	75	NA	NA	Acaspe	FALSE	FALSE	1.2263273	630	Helnan	0.953877551020408	FALSE
Helnan_EP00037_Helgoeca_nana_P021325	OG0	75	NA	NA	Helnan	FALSE	FALSE	1.2721373	688	Acaspe	0.950366151342555	FALSE
Codhol_EP00042_Codosiga_hollandica_P052445	OG0	75	NA	NA	Codhol	FALSE	FALSE	1.62216966	626	Salurc	0.125	FALSE
Didcos_EP00039_Didymoeca_costata_P022536	OG0	75	NA	NA	Didcos	FALSE	FALSE	1.3077608	497	Salurc	0.0427872860635697	FALSE
Mylflu_EP00047_Mylnosiga_fluctuans_P018804	OG0	75	NA	NA	Mylflu	FALSE	FALSE	1.5059902	431	Salurc	0.125403225806452	FALSE
Spolac_c104207_g6_i1_m.38878c104207-g6	OG0	75	NA	NA	Spolac	FALSE	FALSE	2.2777948	186	Salurc	0.000377786173026067	TRUE
Spolac_c104207_g6_i2_m.38879c104207-g6	OG0	75	NA	NA	Spolac	FALSE	FALSE	2.2049222	569	Salurc	0.000377786173026067	TRUE
