gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Hhon_g06141.t1	OG0	59	NA	NA	Hhon	FALSE	FALSE	1.77310225	392	HoiH04	0.944380514000767	FALSE
Saldol_EP00054_Salpingoeca_dolichothecata_P014131	OG0	59	NA	NA	Saldol	FALSE	FALSE	1.5186378	407	Salmac	0.0948960302457467	FALSE
Helnan_EP00037_Helgoeca_nana_P002785	OG0	59	NA	NA	Helnan	FALSE	FALSE	2.1279417805	395	Acaspe	0.950366151342555	FALSE
Salurc_EP00051_Salpingoeca_urceolata_P019232	OG0	59	NA	NA	Salurc	FALSE	FALSE	1.751384	483	Salkve	0.291891891891892	FALSE
Choper_EP00045_Choanoeca_perplexa_P002521	OG0	59	NA	NA	Choper	FALSE	FALSE	1.917755	242	Chofle	0.9496139780577	FALSE
Choper_EP00045_Choanoeca_perplexa_P002522	OG0	59	NA	NA	Choper	FALSE	FALSE	1.9654714	151	Chofle	0.9496139780577	FALSE
Salinf_EP00049_Salpingoeca_infusionum_P010407	OG0	59	NA	NA	Salinf	FALSE	FALSE	2.920751	431	Chofle	0.0733558178752108	FALSE
Salkve_EP00050_Salpingoeca_kvevrii_P014944	OG0	59	NA	NA	Salkve	FALSE	FALSE	1.56699247	401	Mylflu	0.0966353677621283	FALSE
Salmac_EP00052_Salpingoeca_macrocollata_P014501	OG0	59	NA	NA	Salmac	FALSE	FALSE	1.8598095	137	Salpun	0.678018575851393	FALSE
Diagra_EP00040_Diaphanoeca_grandis_P042677	OG0	59	NA	NA	Diagra	FALSE	FALSE	2.0775235	392	Helnan	0.122097678142514	FALSE
Didcos_EP00039_Didymoeca_costata_P010589	OG0	59	NA	NA	Didcos	FALSE	FALSE	1.8525715	458	Salmac	0.0175224123879381	FALSE
Mylflu_EP00047_Mylnosiga_fluctuans_P007306	OG0	59	NA	NA	Mylflu	FALSE	FALSE	1.7078353	381	Salkve	0.129838709677419	FALSE
Acaspe_EP00035_Acanthoeca_spectabilis_P011167	OG0	59	NA	NA	Acaspe	FALSE	FALSE	2.1442235	396	Helnan	0.953877551020408	FALSE
Codhol_EP00042_Codosiga_hollandica_P032624	OG0	59	NA	NA	Codhol	FALSE	FALSE	2.362559	304	Chofle	0.0122239747634069	FALSE
Salmac_EP00052_Salpingoeca_macrocollata_P014499	OG0	59	NA	NA	Salmac	FALSE	FALSE	1.7187970555	161	Salpun	0.678018575851393	FALSE
Chofle_EP00730_Choanoeca_flexa_P019097	OG0	59	NA	NA	Chofle	FALSE	FALSE	1.8490026	465	Choper	0.960848287112561	FALSE
Salkve_EP00050_Salpingoeca_kvevrii_P014943	OG0	59	NA	NA	Salkve	FALSE	FALSE	1.6398857	453	Mylflu	0.0966353677621283	FALSE
Stedip_EP00041_Stephanoeca_diplocostata_P018394	OG0	59	NA	NA	Stedip	FALSE	FALSE	2.1600675	468	Helnan	0.281185673116509	FALSE
Salmac_EP00052_Salpingoeca_macrocollata_P014500	OG0	59	NA	NA	Salmac	FALSE	FALSE	1.5487357071	398	Salpun	0.678018575851393	FALSE
Salpun_EP00053_Salpingoeca_punica_P008446	OG0	59	NA	NA	Salpun	FALSE	FALSE	1.6991205	407	Salmac	0.693967239312825	FALSE
Mbre_EDQ91538	OG0	59	NA	NA	Mbre	FALSE	FALSE	2.257572	421	Chofle	0.458812701334561	FALSE
Helnan_EP00037_Helgoeca_nana_P002786	OG0	59	NA	NA	Helnan	FALSE	FALSE	2.2324735	400	Acaspe	0.950366151342555	FALSE
HoiH23_PlH23_002624-RA	OG0	59	NA	NA	HoiH23	FALSE	FALSE	1.8688209	453	HoiH06	0.839677891654466	FALSE
HoiH04_mRNA4564	OG0	59	NA	NA	HoiH04	FALSE	FALSE	1.7701538805	392	Hhon	0.932933683027351	FALSE
Opea_EP00118_Oscarella_pearsei_P014318	OG0	59	NA	NA	Opea	FALSE	FALSE	0.9458008	130	Skow	0.00404560500183891	TRUE
HoiH11_mRNA8487	OG0	59	NA	NA	HoiH11	FALSE	FALSE	1.9081268	149	HoiH04	0.109090909090909	FALSE
Opea_EP00118_Oscarella_pearsei_P014316	OG0	59	NA	NA	Opea	FALSE	FALSE	1.0933498	134	Skow	0.00404560500183891	TRUE
Tadh_TriadT52405	OG0	59	NA	NA	Tadh	FALSE	FALSE	2.08894112	150	TrH2	0.977645305514158	FALSE
HoiH06_mRNA9260	OG0	59	NA	NA	HoiH06	FALSE	FALSE	1.8628336	166	HoiH23	0.945999211667324	FALSE
TrH2_TrispH2_000060-RA	OG0	59	NA	NA	TrH2	FALSE	FALSE	2.0803004932	3130	Tadh	0.959603378626515	FALSE
Spolac_c88006_g1_i1_m.4670c88006-g1	OG1	59	NA	NA	Spolac	TRUE	FALSE	0.8826351	311	Stycar	0.0714015867019267	FALSE
Nemnom_g7248.t1	OG1	59	NA	NA	Nemnom	TRUE	FALSE	1.129366	388	Rhoesc	0.971304031965129	FALSE
Rhoesc_Res_004602-T1	OG1	59	NA	NA	Rhoesc	TRUE	FALSE	1.0994944	388	Nemnom	0.959651035986914	FALSE
Sanmal_Sma_023408-T1	OG1	59	NA	NA	Sanmal	TRUE	FALSE	1.0038076	388	Rhoesc	0.412898443291327	FALSE
Nvec_v1g93174	OG1	59	NA	NA	Nvec	TRUE	FALSE	0.7929807	401	Exapal	0.795807734007951	FALSE
Spis_XP_022805854_1	OG1	59	NA	NA	Spis	TRUE	FALSE	0.8242847	403	Pocdam	0.896676300578035	FALSE
Gasp_gasp1.m3.17058.m1	OG1	59	NA	NA	Gasp	TRUE	FALSE	0.831701	469	Fspp	0.775792927451695	FALSE
Pocdam_XM_027200166.1	OG1	59	NA	NA	Pocdam	TRUE	FALSE	0.7810274	403	Spis	0.934686346863469	FALSE
Gfas_gfas1.m1.22372.m1	OG1	59	NA	NA	Gfas	TRUE	FALSE	0.7249762	147	Amil	0.233284349742836	FALSE
Tcas_TC005889_001	OG1	59	NA	NA	Tcas	TRUE	FALSE	1.2466199	387	Dpul	0.460768614891914	FALSE
Hvul_g12595_1	OG1	59	NA	NA	Hvul	TRUE	FALSE	1.2732128	363	Chem	0.788721804511278	FALSE
Bralan_BLAG07001606_1	OG1	59	NA	NA	Bralan	TRUE	FALSE	0.6100869	385	Skow	0.417028985507246	FALSE
Amil_Amillepora17868-RA	OG1	59	NA	NA	Amil	TRUE	FALSE	0.7849045	380	Gfas	0.103240391861341	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA222035	OG1	59	NA	NA	Ctel	TRUE	TRUE	0.9894285133	387	Acagra	0.451291512915129	FALSE
Xesp_003904-T1	OG1	59	NA	NA	Xesp	TRUE	FALSE	0.7087587	384	Dgig	0.973204317082248	FALSE
Acagra_model.g7993.t1	OG1	59	NA	NA	Acagra	TRUE	FALSE	0.7995695	383	Ctel	0.112938596491228	FALSE
Morvir_scaffold16.g38.t1	OG1	59	NA	NA	Morvir	TRUE	FALSE	1.0237736	387	Sanmal	0.306591337099812	FALSE
Spur_XM_030972436.1	OG1	59	NA	NA	Spur	TRUE	FALSE	0.8196222	391	Skow	0.621086721842389	FALSE
Chem_TCONS_00021349	OG1	59	NA	NA	Chem	TRUE	TRUE	1.2189638	357	Hvul	0.722287968441815	FALSE
Adig_XM_015908714.1	OG1	59	NA	NA	Adig	TRUE	FALSE	0.954847	350	Amil	0.873403456048084	FALSE
Cgig_XM_011454125.3	OG1	59	NA	NA	Cgig	TRUE	FALSE	1.1235834	380	Acagra	0.765387400434468	FALSE
Chem_TCONS_00073845	OG1	59	NA	NA	Chem	TRUE	TRUE	1.2331232	252	Hvul	0.722287968441815	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA131156	OG1	59	NA	NA	Ctel	TRUE	TRUE	0.9894286265	89	Acagra	0.451291512915129	FALSE
Dgig_XM_028542398.1	OG1	59	NA	NA	Dgig	TRUE	FALSE	0.6909487	383	Xesp	0.930909090909091	FALSE
Skow_XM_002738197.2	OG1	59	NA	NA	Skow	TRUE	FALSE	0.5939132	391	Bralan	0.314306622758873	FALSE
Dpul_mRNA30452	OG1	59	NA	NA	Dpul	TRUE	TRUE	1.0973749	381	Tcas	0.46645109135004	FALSE
Exapal_XM_021038934.2	OG1	59	NA	NA	Exapal	TRUE	FALSE	0.7918087	346	Nvec	0.815856777493606	FALSE
Fspp_ffun1.m4.2887.m1	OG1	59	NA	NA	Fspp	TRUE	FALSE	0.7596922	388	Pocdam	0.0919077261076529	FALSE
Dpul_mRNA30451	OG1	59	NA	NA	Dpul	TRUE	TRUE	1.1645312	136	Tcas	0.46645109135004	FALSE
Hsap_ENST00000232501	OG1	59	NA	NA	Hsap	TRUE	FALSE	0.8037959	380	Skow	0.219158200290276	FALSE
Cscu_XM_023371349.1	OG1	59	NA	NA	Cscu	TRUE	FALSE	0.9525839	396	Hsap	0.0303490136570561	FALSE
Stycar_maker-SC_scaffold7088-augustus-gene-0.9-mRNA-1	OG1	59	NA	NA	Stycar	TRUE	FALSE	0.9122945	439	Tetwil	0.623758099352052	FALSE
Eupdun_Edun_sb10612442	OG1	59	NA	NA	Eupdun	TRUE	TRUE	1.8889951	172	Mertsp	0.0877396862289367	FALSE
Eupdun_Edun_sb10612441	OG1	59	NA	NA	Eupdun	TRUE	TRUE	1.8889951	172	Mertsp	0.0877396862289367	FALSE
Drygla_Dgla_sb292964	OG1	59	NA	NA	Drygla	TRUE	TRUE	2.3171691764	368	Mlei	0.376447876447876	FALSE
