gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Ocar_g9473	OG0	1	NA	NA	Ocar	TRUE	FALSE	0.6830646	482	Opea	0.96857855361596	FALSE
Chofle_EP00730_Choanoeca_flexa_P019107	OG0	1	NA	NA	Chofle	TRUE	FALSE	1.4840738	219	Microa	0.0032626427406199	TRUE
Eupdun_Edun_sb10628303	OG0	1	NA	NA	Eupdun	TRUE	TRUE	1.16161203	185	Lampan	0.454386984311447	FALSE
Hsap_ENST00000415318	OG0	1	NA	NA	Hsap	TRUE	FALSE	1.895925	210	Bralan	0.501451378809869	FALSE
Horcal_Hcv1.av93.c1.g691.i1	OG0	1	NA	NA	Horcal	TRUE	FALSE	1.6322223	118	Pbac	0.863125242341993	FALSE
Spur_XM_030977818.1	OG0	1	NA	NA	Spur	TRUE	FALSE	1.196677	201	Acagra	0.0305865419215545	FALSE
Aaur_scaffold1433.g3.t1	OG0	1	NA	NA	Aaur	TRUE	FALSE	0.87128	141	Nemnom	0.198672356567093	FALSE
Aque_Aqu2.1.41436_001	OG0	1	NA	NA	Aque	TRUE	TRUE	1.1963867	207	Halamb	0.784065524944155	FALSE
Aque_Aqu2.1.41437_001	OG0	1	NA	NA	Aque	TRUE	TRUE	1.8013001	201	Halamb	0.784065524944155	FALSE
Adig_XM_015897940.1	OG0	1	NA	NA	Adig	TRUE	FALSE	0.71619905	199	Amil	0.873403456048084	FALSE
Nvec_v1g216404	OG0	1	NA	NA	Nvec	TRUE	FALSE	0.7713921	202	Pocdam	0.0177087097940007	FALSE
Microa_EP00043_Microstomoeca_roanoka_P017412	OG0	1	NA	NA	Microa	TRUE	FALSE	1.3633718	214	Sros	0.9	FALSE
Spis_XP_022807620_1	OG0	1	NA	NA	Spis	TRUE	FALSE	0.70514	199	Pocdam	0.896676300578035	FALSE
Amil_Amillepora24691-RA	OG0	1	NA	NA	Amil	TRUE	FALSE	0.7271779	205	Adig	0.859457422758101	FALSE
Acagra_model.g7111.t1	OG0	1	NA	NA	Acagra	TRUE	FALSE	1.0280043	199	Ctel	0.112938596491228	FALSE
Spolac_c98917_g1_i2_m.18333c98917-g1	OG0	1	NA	NA	Spolac	TRUE	TRUE	1.156254	223	Emue	0.829240649792218	FALSE
Mertsp_Mesp_sb571482	OG0	1	NA	NA	Mertsp	TRUE	TRUE	1.236094547	198	Bolinf	0.753424657534247	FALSE
Diagra_EP00040_Diaphanoeca_grandis_P041037	OG0	1	NA	NA	Diagra	TRUE	FALSE	1.562884	54	Didcos	0.0816653322658127	FALSE
Halamb_c29812_g1_i1m.6072	OG0	1	NA	NA	Halamb	TRUE	FALSE	1.2133292	211	Aque	0.806740614334471	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA170982	OG0	1	NA	NA	Ctel	TRUE	FALSE	1.2069193	398	Acagra	0.451291512915129	FALSE
Mlei_ML0317.g19.i1	OG0	1	NA	NA	Mlei	TRUE	FALSE	1.23409316	197	Bolinf	0.274624373956594	FALSE
Drygla_Dgla_sb292679	OG0	1	NA	NA	Drygla	TRUE	TRUE	1.40237496	164	Beraby	0.233108108108108	FALSE
Salkve_EP00050_Salpingoeca_kvevrii_P014208	OG0	1	NA	NA	Salkve	TRUE	FALSE	1.387163	204	Saldol	0.166275430359937	FALSE
Spolac_c98917_g1_i1_m.18331c98917-g1	OG0	1	NA	NA	Spolac	TRUE	TRUE	1.088337	208	Emue	0.829240649792218	FALSE
Acaspe_EP00035_Acanthoeca_spectabilis_P038998	OG0	1	NA	NA	Acaspe	TRUE	TRUE	1.86954882	201	Helnan	0.953877551020408	FALSE
Pocdam_XM_027191378.1	OG0	1	NA	NA	Pocdam	TRUE	FALSE	0.6950165545	199	Spis	0.934686346863469	FALSE
Plespi_Pspi_scaffold19362_01	OG0	1	NA	NA	Plespi	TRUE	FALSE	0.7936952	202	Stycar	0.292307692307692	FALSE
Salurc_EP00051_Salpingoeca_urceolata_P020790	OG0	1	NA	NA	Salurc	TRUE	FALSE	1.3528998	204	Saldol	0.196525096525097	FALSE
Helnan_EP00037_Helgoeca_nana_P012992	OG0	1	NA	NA	Helnan	TRUE	FALSE	1.910573	201	Acaspe	0.950366151342555	FALSE
Nemnom_g5907.t1	OG0	1	NA	NA	Nemnom	TRUE	TRUE	0.8359554	198	Rhoesc	0.971304031965129	FALSE
Stycar_maker-SC_scaffold2370-augustus-gene-0.2-mRNA-1	OG0	1	NA	NA	Stycar	TRUE	FALSE	0.8452445	300	Emue	0.0842332613390929	FALSE
TrH2_TrispH2_004373-RA	OG0	1	NA	NA	TrH2	TRUE	FALSE	1.1636794	196	Tadh	0.959603378626515	FALSE
Vmul_Simscaffold9045_01	OG0	1	NA	NA	Vmul	TRUE	FALSE	1.1543935	199	Coemet	0.58581619806966	FALSE
Drygla_Dgla_sb292680	OG0	1	NA	NA	Drygla	TRUE	TRUE	1.40237496	164	Beraby	0.233108108108108	FALSE
Xesp_014314-T1	OG0	1	NA	NA	Xesp	TRUE	TRUE	1.1651339	93	Dgig	0.973204317082248	FALSE
Salinf_EP00049_Salpingoeca_infusionum_P002601	OG0	1	NA	NA	Salinf	TRUE	TRUE	1.6037398	201	Microa	0.351602023608769	FALSE
HoiH04_mRNA17831	OG0	1	NA	NA	HoiH04	TRUE	FALSE	1.0914185688	180	Hhon	0.932933683027351	FALSE
Didcos_EP00039_Didymoeca_costata_P010549	OG0	1	NA	NA	Didcos	TRUE	FALSE	1.900754	202	Diagra	0.289731051344743	FALSE
Tadh_TriadT56006	OG0	1	NA	NA	Tadh	TRUE	FALSE	1.1636794	172	TrH2	0.977645305514158	FALSE
Bolinf_Binf_sb1260362	OG0	1	NA	NA	Bolinf	TRUE	FALSE	1.236094547	198	Mertsp	0.664432742939205	FALSE
Coemet_Cmet_scaffold14307_01	OG0	1	NA	NA	Coemet	TRUE	FALSE	1.1116443	320	Vmul	0.262019230769231	FALSE
Xesp_014316-T1	OG0	1	NA	NA	Xesp	TRUE	TRUE	1.2321303	102	Dgig	0.973204317082248	FALSE
Exapal_XM_021048560.2	OG0	1	NA	NA	Exapal	TRUE	FALSE	0.8552127	199	Nvec	0.815856777493606	FALSE
Cgig_XM_011443884.3	OG0	1	NA	NA	Cgig	TRUE	FALSE	1.2255077	211	Acagra	0.765387400434468	FALSE
Beraby_Baby_sb336479	OG0	1	NA	NA	Beraby	TRUE	FALSE	1.214497	195	Mlei	0.493168796826796	FALSE
Pbac_sb2666080	OG0	1	NA	NA	Pbac	TRUE	TRUE	1.2799683	1262	Beraby	0.0100853374709077	FALSE
Gfas_gfas1.m1.23180.m1	OG0	1	NA	NA	Gfas	TRUE	FALSE	0.7017426	198	Adig	0.175238795003674	FALSE
Acaspe_EP00035_Acanthoeca_spectabilis_P038997	OG0	1	NA	NA	Acaspe	TRUE	TRUE	2.0086096	169	Helnan	0.953877551020408	FALSE
Saldol_EP00054_Salpingoeca_dolichothecata_P001207	OG0	1	NA	NA	Saldol	TRUE	FALSE	1.0535986	211	Salurc	0.205293005671077	FALSE
Hhon_g07987.t1	OG0	1	NA	NA	Hhon	TRUE	FALSE	1.079931369	195	HoiH04	0.944380514000767	FALSE
Lampan_Lpan_3445_01	OG0	1	NA	NA	Lampan	TRUE	FALSE	1.17733003	199	Eupdun	0.0416504476449981	FALSE
Emue_Em0008g536a.t1	OG0	1	NA	NA	Emue	TRUE	FALSE	1.0865246	207	Spolac	0.933360927152318	FALSE
Mbre_EDQ87677	OG0	1	NA	NA	Mbre	TRUE	FALSE	1.6355178	233	Chofle	0.458812701334561	FALSE
Salinf_EP00049_Salpingoeca_infusionum_P002602	OG0	1	NA	NA	Salinf	TRUE	TRUE	1.3975898	202	Microa	0.351602023608769	FALSE
Nemnom_g5591.t1	OG0	1	NA	NA	Nemnom	TRUE	TRUE	0.8359554	257	Rhoesc	0.971304031965129	FALSE
Mertsp_Mesp_sb571481	OG0	1	NA	NA	Mertsp	TRUE	TRUE	1.2360951007	198	Bolinf	0.753424657534247	FALSE
Bralan_BLAG16000561_1	OG0	1	NA	NA	Bralan	TRUE	FALSE	0.921286	205	Pocdam	0.00253623188405797	TRUE
Rhoesc_Res_007544-T1	OG0	1	NA	NA	Rhoesc	TRUE	FALSE	0.8514341	198	Nemnom	0.959651035986914	FALSE
Sros_EGD72219	OG0	1	NA	NA	Sros	TRUE	FALSE	1.5084718	161	Microa	0.958815958815959	FALSE
Eupdun_Edun_sb10628304	OG0	1	NA	NA	Eupdun	TRUE	TRUE	1.16161203	171	Lampan	0.454386984311447	FALSE
Dgig_XM_028545892.1	OG0	1	NA	NA	Dgig	TRUE	FALSE	0.9407994	195	Xesp	0.930909090909091	FALSE
HoiH23_PlH23_006148-RA	OG0	1	NA	NA	HoiH23	TRUE	FALSE	1.1362841	195	HoiH04	0.0402635431918009	FALSE
Chem_TCONS_00018903	OG0	1	NA	NA	Chem	TRUE	FALSE	1.2198996	212	Nemnom	0.0130177514792899	FALSE
Gasp_gasp1.m3.13082.m1	OG0	1	NA	NA	Gasp	TRUE	FALSE	0.713878	174	Fspp	0.775792927451695	FALSE
Sanmal_Sma_015157-T1	OG0	1	NA	NA	Sanmal	TRUE	FALSE	0.8903566	491	Nemnom	0.151593773165308	FALSE
HoiH11_mRNA4555	OG0	1	NA	NA	HoiH11	TRUE	FALSE	1.4253362	186	TrH2	0.0186868686868687	FALSE
Pbac_sb2666081	OG0	1	NA	NA	Pbac	TRUE	TRUE	1.3207601	197	Beraby	0.0100853374709077	FALSE
Fspp_ffun1.m4.11956.m1	OG0	1	NA	NA	Fspp	TRUE	FALSE	0.698018	199	Gasp	0.757231783229586	FALSE
Xestes_maker-XT_scaffold170750-augustus-gene-0.6-mRNA-1	OG0	1	NA	NA	Xestes	TRUE	FALSE	1.0787212	162	Aque	0.293208430913349	FALSE
Morvir_scaffold2.g184.t1	OG0	1	NA	NA	Morvir	TRUE	FALSE	1.0557146	197	Nemnom	0.072316384180791	FALSE
Drygla_Dgla_sb292678	OG0	1	NA	NA	Drygla	TRUE	TRUE	1.40237496	164	Beraby	0.233108108108108	FALSE
Clacor_Ccor_C539511_01	OG0	1	NA	NA	Clacor	TRUE	FALSE	1.1936732	260	Lcom	0.234600262123198	FALSE
Plajan_Pjan_C541152_01	OG0	1	NA	NA	Plajan	TRUE	FALSE	0.5665452	214	Opea	0.627450980392157	FALSE
Scil_scict015847.1	OG0	1	NA	NA	Scil	TRUE	FALSE	1.1665963	228	Gracom	0.451923076923077	FALSE
Opea_EP00118_Oscarella_pearsei_P008660	OG0	1	NA	NA	Opea	TRUE	TRUE	0.6611252	222	Ocar	0.713865391688121	FALSE
Leuniv_Lniv_scaffold25339_01	OG0	1	NA	NA	Leuniv	TRUE	FALSE	1.4124962	245	Lcom	0.213108162444713	FALSE
Gracom_Gcom_scaffold6787_01	OG0	1	NA	NA	Gracom	TRUE	TRUE	1.1034029379	251	Lcom	0.138694638694639	FALSE
Lcom_lcpid82933	OG0	1	NA	NA	Lcom	TRUE	FALSE	1.0809942	226	Gracom	0.183933115230825	FALSE
Gracom_Gcom_scaffold6788_01	OG0	1	NA	NA	Gracom	TRUE	TRUE	1.2811423	224	Lcom	0.138694638694639	FALSE
Opea_EP00118_Oscarella_pearsei_P008659	OG0	1	NA	NA	Opea	TRUE	TRUE	1.9091222	162	Ocar	0.713865391688121	FALSE
