gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Emue_Em0018g154a.t1	OG0	90	NA	NA	Emue	FALSE	FALSE	2.142613	191	Spolac	0.933360927152318	FALSE
Lcom_lcpid112348	OG0	90	NA	NA	Lcom	FALSE	FALSE	0.8989221	170	Gracom	0.183933115230825	FALSE
Xesp_006874-T1	OG0	90	NA	NA	Xesp	FALSE	FALSE	3.3594617	207	Clacor	0.000744324525493115	TRUE
Gracom_Gcom_scaffold13020_01	OG0	90	NA	NA	Gracom	FALSE	FALSE	0.823101	191	Scil	0.450660450660451	FALSE
Gracom_Gcom_scaffold15771_01	OG0	90	NA	NA	Gracom	FALSE	FALSE	0.9213907	171	Lcom	0.138694638694639	FALSE
Clacor_Ccor_scaffold11124_01	OG0	90	NA	NA	Clacor	FALSE	FALSE	1.7035957	162	Leuniv	0.247269550021844	FALSE
Scil_scict018412.1	OG0	90	NA	NA	Scil	FALSE	FALSE	1.2552314	163	Gracom	0.451923076923077	FALSE
Lcom_lcpid81792	OG0	90	NA	NA	Lcom	FALSE	FALSE	0.8816488	192	Scil	0.203925845147219	FALSE
Scil_scict019454.2	OG0	90	NA	NA	Scil	FALSE	FALSE	0.8066138	200	Lcom	0.134615384615385	FALSE
Leuniv_Lniv_C807578_01	OG0	90	NA	NA	Leuniv	FALSE	FALSE	0.674515	186	Scil	0.390832328106152	FALSE
Clacor_Ccor_C533997_01	OG0	90	NA	NA	Clacor	FALSE	FALSE	0.9971951	172	Lcom	0.234600262123198	FALSE
Halamb_c53054_g2_i1mm.4965	OG0	90	NA	NA	Halamb	FALSE	FALSE	1.2473447	207	Aque	0.806740614334471	FALSE
Xestes_maker-XT_scaffold125149-snap-gene-0.4-mRNA-1	OG0	90	NA	NA	Xestes	FALSE	FALSE	1.213877	222	Halamb	0.591569086651054	FALSE
Spolac_c79497_g1_i2_m.2383c79497-g1	OG0	90	NA	NA	Spolac	FALSE	FALSE	1.4890775349	222	Emue	0.829240649792218	FALSE
