gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Stedip_EP00041_Stephanoeca_diplocostata_P014457	OG0	100	NA	NA	Stedip	FALSE	FALSE	4.042788	405	Microa	0.0016467682173734	TRUE
Microa_EP00043_Microstomoeca_roanoka_P006817	OG0	100	NA	NA	Microa	FALSE	FALSE	3.699825	381	Stedip	0.000809716599190283	TRUE
Helnan_EP00037_Helgoeca_nana_P018131	OG1	100	NA	NA	Helnan	TRUE	FALSE	3.4704525718	315	Acaspe	0.950366151342555	FALSE
Saldol_EP00054_Salpingoeca_dolichothecata_P026190	OG1	100	NA	NA	Saldol	TRUE	FALSE	5.2553659	399	Salkve	0.17882797731569	FALSE
Salkve_EP00050_Salpingoeca_kvevrii_P020459	OG1	100	NA	NA	Salkve	TRUE	TRUE	5.5471389	178	Codhol	0.0402973395931142	FALSE
Lampan_Lpan_C406887_01	OG1	100	NA	NA	Lampan	TRUE	FALSE	6.0471792	310	Horcal	0.0291942390035033	FALSE
Amil_Amillepora12823-RA	OG1	100	NA	NA	Amil	TRUE	FALSE	5.4984742	379	Adig	0.859457422758101	FALSE
Stedip_EP00041_Stephanoeca_diplocostata_P010454	OG1	100	NA	NA	Stedip	TRUE	FALSE	4.552814	338	Acaspe	0.417455743104158	FALSE
Chem_TCONS_00062013	OG1	100	NA	NA	Chem	TRUE	FALSE	5.5272696	423	Hvul	0.722287968441815	FALSE
Spur_XM_003725395.3	OG1	100	NA	NA	Spur	TRUE	FALSE	5.5810993	330	Bralan	0.178841309823678	FALSE
Aaur_scaffold155.g6.t1	OG1	100	NA	NA	Aaur	TRUE	FALSE	5.4896416	178	Rhoesc	0.65149359886202	FALSE
Emue_Em0015g1159a.t1	OG1	100	NA	NA	Emue	TRUE	FALSE	5.6869501412	321	Spolac	0.933360927152318	FALSE
Tcas_TC000482_001	OG1	100	NA	NA	Tcas	TRUE	FALSE	5.6137787	326	Dpul	0.460768614891914	FALSE
Mbre_EDQ85454	OG1	100	NA	NA	Mbre	TRUE	FALSE	6.1717278	1135	Chofle	0.458812701334561	FALSE
Didcos_EP00039_Didymoeca_costata_P020762	OG1	100	NA	NA	Didcos	TRUE	FALSE	4.9648134	323	Acaspe	0.0814995925020375	FALSE
Tadh_TriadT50434	OG1	100	NA	NA	Tadh	TRUE	FALSE	5.9451420508	301	TrH2	0.977645305514158	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA182965	OG1	100	NA	NA	Ctel	TRUE	FALSE	5.4902074	306	Skow	0.0601476014760148	FALSE
Plespi_Pspi_scaffold19629_01	OG1	100	NA	NA	Plespi	TRUE	TRUE	5.562239831	383	Stycar	0.292307692307692	FALSE
Adig_XM_015924025.1	OG1	100	NA	NA	Adig	TRUE	FALSE	5.5185019	260	Amil	0.873403456048084	FALSE
Chofle_EP00730_Choanoeca_flexa_P000985	OG1	100	NA	NA	Chofle	TRUE	TRUE	5.9556078	230	Choper	0.960848287112561	FALSE
Gasp_gasp1.m3.4687.m1	OG1	100	NA	NA	Gasp	TRUE	FALSE	5.3485772	378	Fspp	0.775792927451695	FALSE
Xesp_000910-T1	OG1	100	NA	NA	Xesp	TRUE	FALSE	5.5168904	332	Dgig	0.973204317082248	FALSE
Exapal_XM_021049483.2	OG1	100	NA	NA	Exapal	TRUE	FALSE	5.4421124	339	Nvec	0.815856777493606	FALSE
Pocdam_XM_027193211.1	OG1	100	NA	NA	Pocdam	TRUE	FALSE	5.3124835	396	Spis	0.934686346863469	FALSE
Cscu_XM_023383547.1	OG1	100	NA	NA	Cscu	TRUE	TRUE	6.7512127	586	Bralan	0.120257966616085	FALSE
Codhol_EP00042_Codosiga_hollandica_P044536	OG1	100	NA	NA	Codhol	TRUE	TRUE	5.3390520992	370	Salkve	0.128548895899054	FALSE
Coemet_Cmet_C591319_01	OG1	100	NA	NA	Coemet	TRUE	FALSE	5.9522026	352	Coeast	0.59775641025641	FALSE
Choper_EP00045_Choanoeca_perplexa_P020727	OG1	100	NA	NA	Choper	TRUE	FALSE	5.8878128	340	Chofle	0.9496139780577	FALSE
Chofle_EP00730_Choanoeca_flexa_P000984	OG1	100	NA	NA	Chofle	TRUE	TRUE	5.8196266633	331	Choper	0.960848287112561	FALSE
Salpun_EP00053_Salpingoeca_punica_P003470	OG1	100	NA	NA	Salpun	TRUE	FALSE	5.2232199	398	Salmac	0.693967239312825	FALSE
Fspp_ffun1.m4.16991.m1	OG1	100	NA	NA	Fspp	TRUE	FALSE	5.3471153	379	Gasp	0.757231783229586	FALSE
Beraby_Baby_sb341068	OG1	100	NA	NA	Beraby	TRUE	TRUE	6.0966949624	333	Mertsp	0.0978404583516968	FALSE
Gfas_gfas1.m1.14372.m1	OG1	100	NA	NA	Gfas	TRUE	FALSE	5.421064	398	Amil	0.233284349742836	FALSE
Cgig_XM_011446434.3	OG1	100	NA	NA	Cgig	TRUE	TRUE	5.5079540941	343	Acagra	0.765387400434468	FALSE
