gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Salkve_EP00050_Salpingoeca_kvevrii_P007491	OG0	77	NA	NA	Salkve	FALSE	FALSE	0.6934189	464	Mylflu	0.0966353677621283	FALSE
Sros_EGD78256	OG0	77	NA	NA	Sros	FALSE	FALSE	1.0684231	605	Microa	0.958815958815959	FALSE
Salinf_EP00049_Salpingoeca_infusionum_P027280	OG0	77	NA	NA	Salinf	FALSE	FALSE	1.1520451	579	Microa	0.351602023608769	FALSE
Emue_Em0023g689a.t1	OG0	77	NA	NA	Emue	FALSE	FALSE	4.4287786	244	Mbre	0.000413907284768212	TRUE
Mbre_EDQ86969	OG0	77	NA	NA	Mbre	FALSE	FALSE	0.8752566	727	Choper	0.489645651173493	FALSE
Chofle_EP00730_Choanoeca_flexa_P012680	OG0	77	NA	NA	Chofle	FALSE	FALSE	0.8838626	604	Choper	0.960848287112561	FALSE
Choper_EP00045_Choanoeca_perplexa_P012873	OG0	77	NA	NA	Choper	FALSE	FALSE	0.8815006	625	Chofle	0.9496139780577	FALSE
Salpun_EP00053_Salpingoeca_punica_P012014	OG0	77	NA	NA	Salpun	FALSE	FALSE	1.1314926	434	Salmac	0.693967239312825	FALSE
Salurc_EP00051_Salpingoeca_urceolata_P027434	OG0	77	NA	NA	Salurc	FALSE	FALSE	1.3631159	406	Mylflu	0.0876447876447876	FALSE
Microa_EP00043_Microstomoeca_roanoka_P008853	OG0	77	NA	NA	Microa	FALSE	FALSE	1.0045931	603	Sros	0.9	FALSE
Salmac_EP00052_Salpingoeca_macrocollata_P014832	OG0	77	NA	NA	Salmac	FALSE	FALSE	0.8356666	488	Mylflu	0.0723684210526316	FALSE
Mylflu_EP00047_Mylnosiga_fluctuans_P002478	OG0	77	NA	NA	Mylflu	FALSE	FALSE	0.7448366	501	Salmac	0.204435483870968	FALSE
Saldol_EP00054_Salpingoeca_dolichothecata_P008831	OG1	77	NA	NA	Saldol	TRUE	FALSE	0.7818389	476	Salkve	0.17882797731569	FALSE
Pbac_sb2661920	OG1	77	NA	NA	Pbac	TRUE	TRUE	2.4328633358	94	Horcal	0.905352986811482	FALSE
Plespi_Pspi_scaffold5869_01	OG1	77	NA	NA	Plespi	TRUE	TRUE	1.6373956	386	Tetwil	0.250620347394541	FALSE
Helnan_EP00037_Helgoeca_nana_P001589	OG1	77	NA	NA	Helnan	TRUE	TRUE	1.4482746	507	Acaspe	0.950366151342555	FALSE
Gfas_gfas1.m1.21143.m1	OG1	77	NA	NA	Gfas	TRUE	TRUE	1.9900312	245	Adig	0.175238795003674	FALSE
Dpul_mRNA14772	OG1	77	NA	NA	Dpul	TRUE	TRUE	1.7091767	459	Tcas	0.46645109135004	FALSE
Lcom_lcpid231719	OG1	77	NA	NA	Lcom	TRUE	TRUE	1.8021466	112	Spur	0.00218102508178844	TRUE
Aque_Aqu2.1.42570_001	OG1	77	NA	NA	Aque	TRUE	FALSE	1.8080054	466	Halamb	0.784065524944155	FALSE
Pocdam_XM_027189079.1	OG1	77	NA	NA	Pocdam	TRUE	TRUE	1.5244445	446	Spis	0.934686346863469	FALSE
Tcas_TC006370_001	OG1	77	NA	NA	Tcas	TRUE	TRUE	2.7217839	476	Cscu	0.2742193755004	FALSE
Salmac_EP00052_Salpingoeca_macrocollata_P002425	OG1	77	NA	NA	Salmac	TRUE	TRUE	2.8730106	488	Salpun	0.678018575851393	FALSE
Plajan_Pjan_C564754_01	OG1	77	NA	NA	Plajan	TRUE	FALSE	1.690641	472	Opea	0.627450980392157	FALSE
Eupdun_Edun_sb10660432	OG1	77	NA	NA	Eupdun	TRUE	TRUE	1.9578696	235	Bolinf	0.0865775711795468	FALSE
Stycar_maker-SC_scaffold228-snap-gene-0.222-mRNA-1	OG1	77	NA	NA	Stycar	TRUE	TRUE	1.5721779788	131	Tetwil	0.623758099352052	FALSE
Horcal_Hcv1.av93.c8.g737.i2	OG1	77	NA	NA	Horcal	TRUE	TRUE	2.1760450758	505	Pbac	0.863125242341993	FALSE
Pbac_sb2650062	OG1	77	NA	NA	Pbac	TRUE	TRUE	2.1879098761	442	Horcal	0.905352986811482	FALSE
Bolinf_Binf_sb1243613	OG1	77	NA	NA	Bolinf	TRUE	TRUE	2.1354025134	450	Mertsp	0.664432742939205	FALSE
Spolac_c101950_g1_i3_m.27378c101950-g1	OG1	77	NA	NA	Spolac	TRUE	TRUE	1.600578551	255	Emue	0.829240649792218	FALSE
Mertsp_Mesp_sb583133	OG1	77	NA	NA	Mertsp	TRUE	TRUE	2.1626833	215	Bolinf	0.753424657534247	FALSE
Lampan_Lpan_14160_01	OG1	77	NA	NA	Lampan	TRUE	FALSE	2.2565668	475	Vmul	0.0759050214091086	FALSE
Spolac_c101950_g1_i5_m.27380c101950-g1	OG1	77	NA	NA	Spolac	TRUE	TRUE	1.791723879	128	Emue	0.829240649792218	FALSE
Spur_XM_030973213.1	OG1	77	NA	NA	Spur	TRUE	FALSE	1.25602	517	Bralan	0.178841309823678	FALSE
Aaur_scaffold674.g9.t1	OG1	77	NA	NA	Aaur	TRUE	TRUE	1.5661312	362	Nemnom	0.198672356567093	FALSE
Acagra_model.g8543.t1	OG1	77	NA	NA	Acagra	TRUE	FALSE	1.4275192	366	Cgig	0.738669590643275	FALSE
Hhon_g02178.t1	OG1	77	NA	NA	Hhon	TRUE	TRUE	1.5781015	448	HoiH06	0.0187955504411201	FALSE
Nemnom_g16964.t1	OG1	77	NA	NA	Nemnom	TRUE	TRUE	1.4946491	442	Rhoesc	0.971304031965129	FALSE
Salurc_EP00051_Salpingoeca_urceolata_P028956	OG1	77	NA	NA	Salurc	TRUE	FALSE	2.6239876	661	Salpun	0.0969111969111969	FALSE
Spolac_c101950_g1_i4_m.27379c101950-g1	OG1	77	NA	NA	Spolac	TRUE	TRUE	1.5684668878	446	Emue	0.829240649792218	FALSE
HoiH11_mRNA3666	OG1	77	NA	NA	HoiH11	TRUE	FALSE	1.5507356	458	HoiH06	0.235353535353535	FALSE
Sanmal_Sma_022813-T1	OG1	77	NA	NA	Sanmal	TRUE	TRUE	1.9514538	1500	Rhoesc	0.412898443291327	FALSE
Gasp_gasp1.m3.16190.m1	OG1	77	NA	NA	Gasp	TRUE	TRUE	1.6997611348	283	Fspp	0.775792927451695	FALSE
