gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Aque_Aqu2.1.18502_001	OG0	1	NA	NA	Aque	TRUE	TRUE	0.8801892001	421	Xestes	0.153387937453462	FALSE
Fspp_ffun1.m4.16657.m1	OG0	1	NA	NA	Fspp	TRUE	TRUE	0.37628474	142	Gfas	0.0567557671182717	FALSE
Sanmal_Sma_022203-T1	OG0	1	NA	NA	Sanmal	TRUE	TRUE	0.6936863601	173	Nemnom	0.151593773165308	FALSE
Acagra_model.g31701.t1.2.5d3b8c48	OG0	1	NA	NA	Acagra	TRUE	TRUE	0.6140629	130	Cgig	0.738669590643275	FALSE
Sanmal_Sma_007366-T1	OG0	1	NA	NA	Sanmal	TRUE	TRUE	0.70078405	173	Nemnom	0.151593773165308	FALSE
Scil_scict018870.1	OG0	1	NA	NA	Scil	TRUE	FALSE	2.05117416	233	Gracom	0.451923076923077	FALSE
Rhoesc_Res_015641-T1	OG0	1	NA	NA	Rhoesc	TRUE	FALSE	0.55288416	175	Nemnom	0.959651035986914	FALSE
Nemnom_g10407.t1	OG0	1	NA	NA	Nemnom	TRUE	FALSE	0.53650716	175	Rhoesc	0.971304031965129	FALSE
Ocar_g3856	OG0	1	NA	NA	Ocar	TRUE	FALSE	0.4448214	979	Opea	0.96857855361596	FALSE
Xesp_003352-T1	OG0	1	NA	NA	Xesp	TRUE	FALSE	0.82174576	217	Dgig	0.973204317082248	FALSE
HoiH11_mRNA1261	OG0	1	NA	NA	HoiH11	TRUE	FALSE	0.7130675827	174	HoiH06	0.235353535353535	FALSE
Adig_XM_015914923.1	OG0	1	NA	NA	Adig	TRUE	TRUE	0.78268886	261	Amil	0.873403456048084	FALSE
Dgig_XM_028542497.1	OG0	1	NA	NA	Dgig	TRUE	TRUE	0.56895626	141	Fspp	0.0134545454545455	FALSE
Hsap_ENST00000373764	OG0	1	NA	NA	Hsap	TRUE	FALSE	0.60338616	161	Fspp	0.0058055152394775	TRUE
Amil_Amillepora17107-RA	OG0	1	NA	NA	Amil	TRUE	TRUE	1.57870246	146	Adig	0.859457422758101	FALSE
HoiH04_mRNA933	OG0	1	NA	NA	HoiH04	TRUE	FALSE	0.6261862827	168	HoiH06	0.0254777070063694	FALSE
HoiH23_PlH23_005324-RA	OG0	1	NA	NA	HoiH23	TRUE	FALSE	0.6639269527	158	HoiH06	0.839677891654466	FALSE
Cgig_XM_011445268.3	OG0	1	NA	NA	Cgig	TRUE	FALSE	0.3826348	173	Acagra	0.765387400434468	FALSE
Gasp_gasp1.m3.18688.m1	OG0	1	NA	NA	Gasp	TRUE	TRUE	2.01322346	373	Fspp	0.775792927451695	FALSE
Morvir_scaffold233.g26.t1	OG0	1	NA	NA	Morvir	TRUE	FALSE	0.48085946	176	Fspp	0.00903954802259887	TRUE
Nvec_v1g241269	OG0	1	NA	NA	Nvec	TRUE	TRUE	0.37868976	176	Fspp	0.0473436935308999	FALSE
Leuniv_Lniv_scaffold23558_01	OG0	1	NA	NA	Leuniv	TRUE	FALSE	1.86689416	254	Gracom	0.359871330920788	FALSE
Nvec_v1g96563	OG0	1	NA	NA	Nvec	TRUE	TRUE	1.19015946	171	Exapal	0.795807734007951	FALSE
Skow_XM_002740177.2	OG0	1	NA	NA	Skow	TRUE	FALSE	0.3946796	174	Bralan	0.314306622758873	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA156959	OG0	1	NA	NA	Ctel	TRUE	FALSE	0.4342865	174	Bralan	0.0693726937269373	FALSE
Gfas_gfas1.m1.23653.m1	OG0	1	NA	NA	Gfas	TRUE	FALSE	0.43627266	67	Fspp	0.30712711241734	FALSE
Tadh_TriadT34471	OG0	1	NA	NA	Tadh	TRUE	TRUE	1.09874596	57	TrH2	0.977645305514158	FALSE
Amil_Amillepora17114-RA	OG0	1	NA	NA	Amil	TRUE	TRUE	0.5266169601	150	Adig	0.859457422758101	FALSE
TrH2_TrispH2_004124-RA	OG0	1	NA	NA	TrH2	TRUE	FALSE	0.6379663984	201	Tadh	0.959603378626515	FALSE
HoiH06_mRNA11085	OG0	1	NA	NA	HoiH06	TRUE	FALSE	0.6559263108	160	HoiH23	0.945999211667324	FALSE
Exapal_XM_021043197.1	OG0	1	NA	NA	Exapal	TRUE	TRUE	0.53738406	157	Nvec	0.815856777493606	FALSE
Gracom_Gcom_C526600_01	OG0	1	NA	NA	Gracom	TRUE	FALSE	1.93151516	241	Scil	0.450660450660451	FALSE
Pocdam_XM_027202260.1	OG0	1	NA	NA	Pocdam	TRUE	TRUE	0.45122496	176	Spis	0.934686346863469	FALSE
Adig_XM_015908776.1	OG0	1	NA	NA	Adig	TRUE	TRUE	1.69165346	204	Amil	0.873403456048084	FALSE
Pocdam_XM_027183740.1	OG0	1	NA	NA	Pocdam	TRUE	TRUE	1.39159446	209	Fspp	0.0302583025830258	FALSE
Fspp_ffun1.m4.21854.m1	OG0	1	NA	NA	Fspp	TRUE	TRUE	1.52650746	145	Pocdam	0.0919077261076529	FALSE
Chem_TCONS_00053571	OG0	1	NA	NA	Chem	TRUE	FALSE	0.69279566	176	Fspp	0.00315581854043392	TRUE
Tadh_TriadT53356	OG0	1	NA	NA	Tadh	TRUE	TRUE	0.6379663984	158	TrH2	0.977645305514158	FALSE
Acagra_model.g31701.t1	OG0	1	NA	NA	Acagra	TRUE	TRUE	0.4242681301	172	Cgig	0.738669590643275	FALSE
Adig_XM_015892952.1	OG0	1	NA	NA	Adig	TRUE	TRUE	0.5266169601	176	Amil	0.873403456048084	FALSE
Gasp_gasp1.m3.6503.m1	OG0	1	NA	NA	Gasp	TRUE	TRUE	0.45387556	176	Pocdam	0.0845789281808239	FALSE
Opea_EP00118_Oscarella_pearsei_P028356	OG0	1	NA	NA	Opea	TRUE	FALSE	0.3691369749	167	Ocar	0.713865391688121	FALSE
