gene	orthogroup	orthogroup_support	reference_ortholog	reference_support	species	is_largest_og	is_duplicated_in_og	dist_to_root	prot_length	closest_neighbours	closest_neighbours_freq	is_outlier_to_closest
Salurc_EP00051_Salpingoeca_urceolata_P034219	OG0	1	NA	NA	Salurc	TRUE	FALSE	1.1177053	170	Mylflu	0.0876447876447876	FALSE
Pocdam_XM_027184029.1	OG0	1	NA	NA	Pocdam	TRUE	FALSE	0.6547567	161	Spis	0.934686346863469	FALSE
Lcom_lcpid177962	OG0	1	NA	NA	Lcom	TRUE	TRUE	2.0880900068	163	Scil	0.203925845147219	FALSE
Aque_Aqu2.1.18861_001	OG0	1	NA	NA	Aque	TRUE	FALSE	1.6419712	259	Halamb	0.784065524944155	FALSE
Gfas_gfas1.m1.4231.m1	OG0	1	NA	NA	Gfas	TRUE	FALSE	0.5764335	164	Adig	0.175238795003674	FALSE
HoiH23_PlH23_001375-RA	OG0	1	NA	NA	HoiH23	TRUE	FALSE	0.9593349133	189	HoiH04	0.0402635431918009	FALSE
Mertsp_Mesp_sb583129	OG0	1	NA	NA	Mertsp	TRUE	TRUE	1.0703529	156	Bolinf	0.753424657534247	FALSE
Adig_XM_015924146.1	OG0	1	NA	NA	Adig	TRUE	FALSE	0.55290781	164	Amil	0.873403456048084	FALSE
Emue_Em0008g92a.t1	OG0	1	NA	NA	Emue	TRUE	FALSE	1.0711603	520	Spolac	0.933360927152318	FALSE
Lcom_lcpid174446	OG0	1	NA	NA	Lcom	TRUE	TRUE	1.6389690889	168	Scil	0.203925845147219	FALSE
Spis_XP_022793269_1	OG0	1	NA	NA	Spis	TRUE	FALSE	0.7452546	161	Pocdam	0.896676300578035	FALSE
Nvec_v1g242531	OG0	1	NA	NA	Nvec	TRUE	FALSE	0.53935	164	Exapal	0.795807734007951	FALSE
Lcom_lcpid177825	OG0	1	NA	NA	Lcom	TRUE	TRUE	2.0994535	163	Scil	0.203925845147219	FALSE
Gasp_gasp1.m3.19609.m1	OG0	1	NA	NA	Gasp	TRUE	FALSE	0.5477043	166	Fspp	0.775792927451695	FALSE
Vmul_sbMO433042	OG0	1	NA	NA	Vmul	TRUE	FALSE	1.9219684	756	Lampan	0.0310532941670164	FALSE
Coemet_Cmet_scaffold16603_01	OG0	1	NA	NA	Coemet	TRUE	FALSE	0.9987002	171	Coeast	0.59775641025641	FALSE
Plespi_Pspi_scaffold20008_01	OG0	1	NA	NA	Plespi	TRUE	FALSE	1.0388589	297	Stycar	0.292307692307692	FALSE
Bolinf_Binf_sb1242479	OG0	1	NA	NA	Bolinf	TRUE	TRUE	0.9710194431	171	Mlei	0.210148396361896	FALSE
Xestes_maker-XT_scaffold4472-augustus-gene-0.14-mRNA-1	OG0	1	NA	NA	Xestes	TRUE	FALSE	1.2023482	451	Halamb	0.591569086651054	FALSE
Mlei_ML1759.g4.i1	OG0	1	NA	NA	Mlei	TRUE	FALSE	0.9285329	170	Bolinf	0.274624373956594	FALSE
Spolac_c93459_g1_i1_m.8901c93459-g1	OG0	1	NA	NA	Spolac	TRUE	TRUE	1.5336243	169	Emue	0.829240649792218	FALSE
Mertsp_Mesp_sb583128	OG0	1	NA	NA	Mertsp	TRUE	TRUE	1.0586394535	159	Bolinf	0.753424657534247	FALSE
Clacor_Ccor_scaffold12247_01	OG0	1	NA	NA	Clacor	TRUE	FALSE	0.7408347	172	Scil	0.153778942769768	FALSE
Gracom_Gcom_C554792_01	OG0	1	NA	NA	Gracom	TRUE	FALSE	1.4190007	647	Scil	0.450660450660451	FALSE
Fspp_ffun1.m4.24481.m1	OG0	1	NA	NA	Fspp	TRUE	FALSE	0.5561406	125	Gasp	0.757231783229586	FALSE
Hhon_g09215.t1	OG0	1	NA	NA	Hhon	TRUE	FALSE	1.0513783	179	HoiH04	0.944380514000767	FALSE
Lcom_lcpid166267	OG0	1	NA	NA	Lcom	TRUE	TRUE	1.6389690889	181	Scil	0.203925845147219	FALSE
Amil_Amillepora32195-RA	OG0	1	NA	NA	Amil	TRUE	FALSE	0.55971242	164	Adig	0.859457422758101	FALSE
Halamb_c42158_g1_i1mm.1068	OG0	1	NA	NA	Halamb	TRUE	FALSE	1.1677272	329	Xestes	0.165955631399317	FALSE
HoiH04_mRNA3746	OG0	1	NA	NA	HoiH04	TRUE	FALSE	1.0466643112	179	Hhon	0.932933683027351	FALSE
Beraby_Baby_sb339856	OG0	1	NA	NA	Beraby	TRUE	FALSE	1.0464226	172	Bolinf	0.183781401498457	FALSE
Lcom_lcpid128448	OG0	1	NA	NA	Lcom	TRUE	TRUE	1.6389683761	281	Scil	0.203925845147219	FALSE
Tetwil_g25222.t3	OG0	1	NA	NA	Tetwil	TRUE	FALSE	1.0766426	859	Stycar	0.561117578579744	FALSE
Spolac_c87834_g1_i1_m.4521c87834-g1	OG0	1	NA	NA	Spolac	TRUE	TRUE	1.6306593	244	Emue	0.829240649792218	FALSE
Stycar_maker-SC_scaffold977-snap-gene-0.7-mRNA-1	OG0	1	NA	NA	Stycar	TRUE	FALSE	1.0058032	498	Halamb	0.0142548596112311	FALSE
Bolinf_Binf_sb1242480	OG0	1	NA	NA	Bolinf	TRUE	TRUE	0.9710175	171	Mlei	0.210148396361896	FALSE
Scil_scict012784.1	OG0	1	NA	NA	Scil	TRUE	FALSE	1.1012007	624	Gracom	0.451923076923077	FALSE
Coeast_Cast_sb771951	OG0	1	NA	NA	Coeast	TRUE	TRUE	0.9706141099	171	Coemet	0.851830663615561	FALSE
Exapal_XM_021058735.2	OG0	1	NA	NA	Exapal	TRUE	TRUE	0.522457	163	Nvec	0.815856777493606	FALSE
Bolinf_Binf_sb1244897	OG0	1	NA	NA	Bolinf	TRUE	TRUE	1.0586415831	172	Mertsp	0.664432742939205	FALSE
Coeast_Cast_sb771950	OG0	1	NA	NA	Coeast	TRUE	TRUE	0.9706141099	171	Coemet	0.851830663615561	FALSE
Bolinf_Binf_sb1244898	OG0	1	NA	NA	Bolinf	TRUE	TRUE	1.0586415831	172	Mertsp	0.664432742939205	FALSE
TrH2_TrispH2_005087-RA	OG0	1	NA	NA	TrH2	TRUE	FALSE	1.2273149243	178	Tadh	0.959603378626515	FALSE
Tadh_TriadT57354	OG0	1	NA	NA	Tadh	TRUE	FALSE	1.23206953	178	TrH2	0.977645305514158	FALSE
Pbac_sb2654198	OG0	1	NA	NA	Pbac	TRUE	FALSE	1.1879065	176	Beraby	0.0100853374709077	FALSE
Exapal_XM_021044807.2	OG0	1	NA	NA	Exapal	TRUE	TRUE	0.522457	163	Nvec	0.815856777493606	FALSE
Lampan_Lpan_3367_01	OG0	1	NA	NA	Lampan	TRUE	FALSE	0.8614582	176	Mlei	0.214091086025691	FALSE
Hvul_g6360_1	OG0	1	NA	NA	Hvul	TRUE	FALSE	0.8205168318	167	Sanmal	0.0330827067669173	FALSE
Sros_EGD76307	OG0	1	NA	NA	Sros	TRUE	FALSE	1.8224478	146	Microa	0.958815958815959	FALSE
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA140184	OG0	1	NA	NA	Ctel	TRUE	FALSE	1.1236087	159	Acagra	0.451291512915129	FALSE
Acagra_model.g17506.t1	OG0	1	NA	NA	Acagra	TRUE	FALSE	0.9819637	166	Cgig	0.738669590643275	FALSE
Sanmal_Sma_020468-T1	OG0	1	NA	NA	Sanmal	TRUE	FALSE	0.7547671318	175	Rhoesc	0.412898443291327	FALSE
Aaur_scaffold355.g4.t1	OG0	1	NA	NA	Aaur	TRUE	FALSE	0.8490761318	90	Rhoesc	0.65149359886202	FALSE
Microa_EP00043_Microstomoeca_roanoka_P012755	OG0	1	NA	NA	Microa	TRUE	TRUE	1.7517428529	147	Sros	0.9	FALSE
Dgig_XM_028538338.1	OG0	1	NA	NA	Dgig	TRUE	FALSE	0.5489701318	156	Xesp	0.930909090909091	FALSE
Plajan_Pjan_scaffold15358_01	OG0	1	NA	NA	Plajan	TRUE	TRUE	0.7560854	197	Dgig	0.00348583877995643	TRUE
Spur_XM_783558.5	OG0	1	NA	NA	Spur	TRUE	FALSE	0.9678143	169	Skow	0.621086721842389	FALSE
Stedip_EP00041_Stephanoeca_diplocostata_P003955	OG0	1	NA	NA	Stedip	TRUE	FALSE	1.5512448	187	Diagra	0.22478386167147	FALSE
Salkve_EP00050_Salpingoeca_kvevrii_P016327	OG0	1	NA	NA	Salkve	TRUE	TRUE	0.9545293	162	Skow	0.00391236306729264	TRUE
Cscu_XM_023361983.1	OG0	1	NA	NA	Cscu	TRUE	FALSE	1.1357499	159	Hsap	0.0303490136570561	FALSE
Bralan_BLAG14000526_1	OG0	1	NA	NA	Bralan	TRUE	FALSE	0.8938597	165	Acagra	0.0746376811594203	FALSE
Salmac_EP00052_Salpingoeca_macrocollata_P006664	OG0	1	NA	NA	Salmac	TRUE	FALSE	1.3694558	193	Salpun	0.678018575851393	FALSE
Salkve_EP00050_Salpingoeca_kvevrii_P016328	OG0	1	NA	NA	Salkve	TRUE	TRUE	1.0615508	112	Skow	0.00391236306729264	TRUE
Rhoesc_Res_009999-T1	OG0	1	NA	NA	Rhoesc	TRUE	FALSE	0.8178048318	160	Nemnom	0.959651035986914	FALSE
Diagra_EP00040_Diaphanoeca_grandis_P009185	OG0	1	NA	NA	Diagra	TRUE	FALSE	1.1808288	148	Salinf	0.00120096076861489	TRUE
Skow_XM_002740612.2	OG0	1	NA	NA	Skow	TRUE	FALSE	0.7751033	160	Spur	0.449323088181486	FALSE
Cgig_XM_034473988.1	OG0	1	NA	NA	Cgig	TRUE	FALSE	1.0943187	165	Acagra	0.765387400434468	FALSE
Salinf_EP00049_Salpingoeca_infusionum_P005850	OG0	1	NA	NA	Salinf	TRUE	FALSE	1.1361338	155	Diagra	0.00252951096121417	TRUE
Salpun_EP00053_Salpingoeca_punica_P018952	OG0	1	NA	NA	Salpun	TRUE	FALSE	1.4310978	170	Salmac	0.693967239312825	FALSE
Xesp_012804-T1	OG0	1	NA	NA	Xesp	TRUE	FALSE	0.6136101318	156	Dgig	0.973204317082248	FALSE
Microa_EP00043_Microstomoeca_roanoka_P012756	OG0	1	NA	NA	Microa	TRUE	TRUE	2.0621188	148	Sros	0.9	FALSE
Choper_EP00045_Choanoeca_perplexa_P002849	OG0	1	NA	NA	Choper	TRUE	FALSE	1.4181082	161	Chofle	0.9496139780577	FALSE
Didcos_EP00039_Didymoeca_costata_P002719	OG0	1	NA	NA	Didcos	TRUE	FALSE	1.4125914	139	Plajan	0.000814995925020375	TRUE
Chofle_EP00730_Choanoeca_flexa_P017078	OG0	1	NA	NA	Chofle	TRUE	FALSE	1.3867012	149	Choper	0.960848287112561	FALSE
Mylflu_EP00047_Mylnosiga_fluctuans_P020031	OG0	1	NA	NA	Mylflu	TRUE	FALSE	1.4851193	118	Salurc	0.125403225806452	FALSE
Hsap_ENST00000409690	OG0	1	NA	NA	Hsap	TRUE	FALSE	1.1017359	163	Skow	0.219158200290276	FALSE
Nemnom_g3953.t1	OG0	1	NA	NA	Nemnom	TRUE	FALSE	0.8750061318	160	Rhoesc	0.971304031965129	FALSE
Plajan_Pjan_scaffold15357_01	OG0	1	NA	NA	Plajan	TRUE	TRUE	0.7560854	160	Dgig	0.00348583877995643	TRUE
Opea_EP00118_Oscarella_pearsei_P010367	OG0	1	NA	NA	Opea	TRUE	FALSE	0.9692494	195	Plajan	0.194189040088268	FALSE
Dpul_mRNA14834	OG0	1	NA	NA	Dpul	TRUE	FALSE	2.0135169	169	Cscu	0.261924009700889	FALSE
Morvir_scaffold154.g19.t1	OG0	1	NA	NA	Morvir	TRUE	FALSE	0.8356028318	157	Hvul	0.0369114877589454	FALSE
