Tadh_hyp_clust10049b.t1	EGF_containing_fibulin_extracellular_matrix_protein_2	SEA/EGF_CA/EGF_CA/hEGF/
Tadh_hyp_clust10049.t1	uromodulin	EGF/EGF/EGF/
Tadh_hyp_clust10113.t1	spectrin_repeat_containing_nuclear_envelope_protein_1	Spectrin/Spectrin/Spectrin/
Tadh_hyp_clust10146.t1	kinesin_family_member_21B	WD40/
Tadh_hyp_clust10231.t1		
Tadh_hyp_clust10268.t1		
Tadh_hyp_clust1035.t1		
Tadh_hyp_clust10676.t1	follistatin	EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF/EGF_CA/EGF_CA/EGF_CA/EGF_3/EGF_CA/Kazal_2/Kazal_2/Kazal_2/
Tadh_hyp_clust10759.t1		
Tadh_hyp_clust1847.t1		
Tadh_hyp_clust2100.t1		
Tadh_hyp_clust2733.t1	proteasome_assembly_chaperone_3	
Tadh_hyp_clust2913.t1	BORCS8_MEF2B_readthrough	BORCS8/
Tadh_hyp_clust3021.t1		DUF659/Dimer_Tnp_hAT/
Tadh_hyp_clust3081.t1		Roc/Death/
Tadh_hyp_clust3086a.t1		COR/COR/
Tadh_hyp_clust3086b.t1		TPR_12/
Tadh_hyp_clust3086c.t1		
Tadh_hyp_clust3086d.t1		Roc/COR/
Tadh_hyp_clust3086.t1		Death/MMR_HSR1/
Tadh_hyp_clust3261.t1	CD163_molecule	
Tadh_hyp_clust3273.t1	titin	fn3/
Tadh_hyp_clust3280.t1		
Tadh_hyp_clust3501.t1	DEAH_box_helicase_8	DEAD/Helicase_C/HA2/OB_NTP_bind/
Tadh_hyp_clust3893.t1	CEA_cell_adhesion_molecule_5	Ig_3/Ig_3/
Tadh_hyp_clust4083.t1		
Tadh_hyp_clust4107.t1	extra_spindle_pole_bodies_like_1_separase	Peptidase_C50/
Tadh_hyp_clust4120.t1	zinc_finger_CCCH_type_and_G_patch_domain_containing	
Tadh_hyp_clust4125.t1		
Tadh_hyp_clust4135.t1	RAN_binding_protein_2	zf-RanBP/zf-RanBP/
Tadh_hyp_clust4169a.t1		Laminin_G_1/
Tadh_hyp_clust4169.t1	CD163_molecule_like_1	Ig_3/SRCR/
Tadh_hyp_clust4360.t1		
Tadh_hyp_clust4409.t1	neuralized_E3_ubiquitin_protein_ligase_4	SPRY/Neuralized/Death/
Tadh_hyp_clust4437.t1		
Tadh_hyp_clust4566.t1	transient_receptor_potential_cation_channel_subfamily_A_member_1	Ank_2/Ank_2/Ank/Ank_2/Ank/Ank_2/Ank_3/
Tadh_hyp_clust4575.t1	hemicentin_1	I-set/Ig_3/
Tadh_hyp_clust4605.t1	NACHT_and_WD_repeat_domain_containing_2	
Tadh_hyp_clust4664.t1	inversin	Ank_4/Ank_2/Ank_2/Ank_4/Ank_2/Ank_2/Ank_2/
Tadh_hyp_clust4839b.t1		
Tadh_hyp_clust4839.t1	kinase_non_catalytic_C_lobe_domain_containing_1	
